¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
õ(345.58, 6.86, 385.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57082
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56439
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34915
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43815
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03675
„(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.34439
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.59696
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.43067
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.318577
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.653555
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.022321
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.430125
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.883471
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.339281
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.789283
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28691
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89764
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60862
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.388
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41051
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01088
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.34285
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.59761
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.4315
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.321433
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.656697
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.025803
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.433979
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.887751
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.346071
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.796741
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29523
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93963
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65312
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39509
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37775
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98135
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.3399
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.59697
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.43064
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.324097
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.659616
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.029016
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.437559
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.891748
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.35295
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.80437
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30362
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98158
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69786
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40268
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33997
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.94691
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.33553
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.59492
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.42803
†(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.326617
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.662377
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.032052
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.440924
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.895507
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.359943
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.812059
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3122
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02346
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74285
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41075
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29722
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90762
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.32978
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.59161
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.4237
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.328938
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.664943
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.034905
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.444065
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.899008
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.367022
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.819907
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34853
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06523
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78809
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41931
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24965
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86365
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.3226
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.58693
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.41768
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.331089
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.667311
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.037521
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.446989
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.902233
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.374221
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.827834
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38487
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10693
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81653
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4284
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19733
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64867
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.31403
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.58094
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.40988
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.333058
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.669477
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.039915
€(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.449625
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.905226
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.381536
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.83592
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42108
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14852
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82517
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43796
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14046
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33359
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.30404
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.57363
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.40039
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.334478
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.671474
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.042091
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.45206
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.907929
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.388934
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.844086
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45719
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19001
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83425
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44806
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13176
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61143
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.29271
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.56496
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.3892
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.33546
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.673261
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.044071
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.454254
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.91036
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.396456
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.852354
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49316
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23133
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84376
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44782
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97764
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18543
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.28
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.55501
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.37629
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.336241
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.674836
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.04579
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.45621
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.912523
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.404063
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.87921
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52895
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27253
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82774
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30227
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81907
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7825
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.26589
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.54378
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.36171
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.336827
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.676216
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.047349
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.457885
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.914437
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.411769
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.91045
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56458
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27951
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69742
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16093
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66524
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40082
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.2504
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.5312
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.34542
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.337135
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.677429
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.04865
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.459367
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.916068
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.419575
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.941558
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59904
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19743
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5708
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02367
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51606
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15433
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.21034
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.51734
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.32747
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.337255
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.678447
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.049756
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.460598
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.917419
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.427471
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.972444
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5306
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1158
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44764
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89037
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37126
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9795
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0766
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.50224
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.30786
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.337124
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.679228
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.05066
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.461578
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.91851
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.429609
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.937613
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46304
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03641
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34854
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76094
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23075
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80995
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67508
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.48579
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.28658
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.33679
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.679812
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.051334
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.462306
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.919334
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.430525
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.87771
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39639
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95919
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26663
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63512
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09437
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64545
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35952
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.46811
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.26373
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.336243
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.680224
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.051761
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.462817
(345.61, 6.84, 386.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.919881
