¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Î(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.955282
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.020225
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.18696
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.366286
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.5595
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.768362
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.994706
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.240871
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.509391
©(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.803456
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.126816
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.464497
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.80746
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.179443
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.590405
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.046685
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.637629
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26007
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86807
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90042
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09215
(338.38, 7.55, 335.74) (319.87, 0.63, 315.95) (1.48, 1.29, 1.46) Tools 13.85122
(338.38, 7.55, 335.74) (319.87, 0.63, 315.95) (1.48, 1.29, 1.46) Tools 13.83354
(338.38, 7.55, 335.74) (319.87, 0.63, 315.95) (1.48, 1.29, 1.46) Tools 13.81861
(338.38, 7.55, 335.74) (319.87, 0.63, 315.95) (1.48, 1.29, 1.46) Tools 13.80639
(338.38, 7.55, 335.74) (319.87, 0.63, 315.95) (1.48, 1.29, 1.46) Tools 13.79689
(338.38, 7.55, 335.74) (319.87, 0.63, 315.95) (1.48, 1.29, 1.46) Tools 13.79008
(338.38, 7.55, 335.74) (318.44, 0.63, 315.68) (1.34, 1.29, 1.31) Tools 15.28791
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.862664
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.017971
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.184533
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.363638
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.556701
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.765314
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.991415
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.237264
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.505482
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.799158
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.12207
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.456432
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.800034
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.177108
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.587824
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.04383
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.644382
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19137
(338.38, 7.55, 335.74) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.315243
(338.38, 7.55, 335.74) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.294489
(338.38, 7.55, 335.74) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.275447
(338.38, 7.55, 335.74) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.258101
(338.38, 7.55, 335.74) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.242429
(338.38, 7.55, 335.74) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.228417
(338.38, 7.55, 335.74) (318.44, 0.63, 315.68) (1.34, 1.29, 1.31) Tools 15.58928
(338.38, 7.55, 335.74) (318.44, 0.63, 315.68) (1.34, 1.29, 1.31) Tools 15.58149
(338.38, 7.55, 335.74) (318.44, 0.63, 315.68) (1.34, 1.29, 1.31) Tools 15.57675
(338.38, 7.55, 335.74) (318.44, 0.63, 315.68) (1.34, 1.29, 1.31) Tools 15.57505
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.860734
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.015885
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.182308
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.361256
®(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.554116
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.762509
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.988396
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.233963
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.501866
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.79519
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.117727
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.44889
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.79179
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.169433
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.585972
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.041782
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.596948
(338.38, 7.55, 335.74) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.246112
(338.38, 7.55, 335.74) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.223983
(338.38, 7.55, 335.74) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.203567
(338.38, 7.55, 335.74) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.184844
(338.38, 7.55, 335.74) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.167794
(338.38, 7.55, 335.74) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.152404
(338.38, 7.55, 335.74) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.138654
(338.38, 7.55, 335.74) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.12653
(338.38, 7.55, 335.74) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.830229
(338.38, 7.55, 335.74) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.820544
(338.38, 7.55, 335.74) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.913946
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.858934
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.01396
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.180249
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.359021
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.551717
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.75995
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.985621
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.230936
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.498568
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.79159
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.113739
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.441951
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.784132
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.161001
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.577978
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.040516
(338.38, 7.55, 335.74) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.181575
(338.38, 7.55, 335.74) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.158072
(338.38, 7.55, 335.74) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.136285
(338.38, 7.55, 335.74) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.116192
(338.38, 7.55, 335.74) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.097772
(338.38, 7.55, 335.74) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.081008
(338.38, 7.55, 335.74) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.065884
(338.38, 7.55, 335.74) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.052382
(338.38, 7.55, 335.74) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.04049
(338.38, 7.55, 335.74) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.030197
(338.38, 7.55, 335.74) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.727378
ª(338.38, 7.55, 335.74) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.719624
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.857323
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.012227
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.178416
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.357043
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.549565
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.757646
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.983091
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.228206
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.495559
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.788317
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.110134
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.435492
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.777093
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.153255
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.56938
(338.38, 7.55, 335.74) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.1215
(338.38, 7.55, 335.74) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.096621
(338.38, 7.55, 335.74) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.073462
(338.38, 7.55, 335.74) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.052003
(338.38, 7.55, 335.74) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.032218
(338.38, 7.55, 335.74) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.014089
(338.38, 7.55, 335.74) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.997597
(338.38, 7.55, 335.74) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.982727
(338.38, 7.55, 335.74) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.96946
(338.38, 7.55, 335.74) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.957789
(338.38, 7.55, 335.74) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.947697
(338.38, 7.55, 335.74) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.361676
(338.38, 7.55, 335.74) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.360013
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.855846
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.010688
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.176722
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.355244
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.547651
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.755546
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.980835
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.225739
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.492872
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.785361
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.106888
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.429611
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.770631
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.146113
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.561495
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.974689
(338.38, 7.55, 335.74) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.014977
(338.38, 7.55, 335.74) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.99215
(338.38, 7.55, 335.74) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.971
(338.38, 7.55, 335.74) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.951509
(338.38, 7.55, 335.74) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.933656
(338.38, 7.55, 335.74) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.917425
¬(338.38, 7.55, 335.74) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.902795
(338.38, 7.55, 335.74) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.889756
(338.38, 7.55, 335.74) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.878293
(338.38, 7.55, 335.74) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.868394
(338.38, 7.55, 335.74) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.246445
(338.38, 7.55, 335.74) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.238908
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.854578
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.009279
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.175251
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.35369
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.545927
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.753703
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.978833
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.22354
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.490483
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.782761
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.103997
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.424254
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.764743
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.139661
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.554324
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.914008
(338.38, 7.55, 335.74) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.93651
(338.38, 7.55, 335.74) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.913997
(338.38, 7.55, 335.74) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.893147
(338.38, 7.55, 335.74) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.873936
(338.38, 7.55, 335.74) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.856349
(338.38, 7.55, 335.74) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.840364
(338.38, 7.55, 335.74) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.825967
(338.38, 7.55, 335.74) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.813141
(338.38, 7.55, 335.74) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.801878
(338.38, 7.55, 335.74) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.976294
(338.38, 7.55, 335.74) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.121804
(338.38, 7.55, 335.74) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.114528
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.853448
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.008093
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.173978
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.352302
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.544444
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.752061
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.977065
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.221663
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.48843
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.780475
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.101514
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.419428
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.759456
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.133814
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.536848
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.855231
(338.38, 7.55, 335.74) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.897941
ª(338.38, 7.55, 335.74) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.838886
(338.38, 7.55, 335.74) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.818321
(338.38, 7.55, 335.74) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.79938
(338.38, 7.55, 335.74) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.782043
(338.38, 7.55, 335.74) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.766294
(338.38, 7.55, 335.74) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.752117
(338.38, 7.55, 335.74) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.739499
(338.38, 7.55, 335.74) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.784619
(338.38, 7.55, 335.74) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.039225
(338.38, 7.55, 335.74) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.030877
(338.38, 7.55, 335.74) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.024111
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.85251
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.007066
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.17288
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.351117
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.543177
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.750703
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.975574
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.22005
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.486672
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.778566
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.09939
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.415155
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.754737
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.128621
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.484013
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.798249
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.173106
(338.38, 7.55, 335.74) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.903872
(338.38, 7.55, 335.74) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.74641
(338.38, 7.55, 335.74) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.727724
(338.38, 7.55, 335.74) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.71063
(338.38, 7.55, 335.74) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.695106
(338.38, 7.55, 335.74) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.696021
(338.38, 7.55, 335.74) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.812396
(338.38, 7.55, 335.74) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.933915
(338.38, 7.55, 335.74) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.965867
(338.38, 7.55, 335.74) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.957678
(338.38, 7.55, 335.74) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.951055
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.8517
(338.38, 7.55, 335.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.00624
