¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ø(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.98564
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40251
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34323
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21377
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75765
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35496
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04312
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.48444
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.46578
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.4494
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.4353
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.6129
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.18337
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.19117
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.20174
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.044482
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.287935
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.553154
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.843125
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.161404
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.512269
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.900912
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.33367
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.408413
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.991514
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42619
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41271
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24417
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79091
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39416
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08911
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.56481
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.54602
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.52954
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.51534
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.6962
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.79425
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.80137
õ(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.81118
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.044209
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.28764
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.552832
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.842771
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.161015
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.511842
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.900434
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.333138
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.817803
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.990815
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55899
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41177
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27572
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82543
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4371
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1367
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.64861
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.62968
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.61308
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.59878
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.7828
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.66529
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.65649
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.65036
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.81714
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.81633
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.81237
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.043931
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.287337
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.552502
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.842409
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.160618
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.511402
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.899946
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.332593
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.81719
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.990024
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65222
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41082
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28826
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86131
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48146
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18593
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.73592
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.71686
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.70014
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.68574
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.87278
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.76775
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.75888
í(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.75271
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.14877
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.1932
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.84846
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.29574
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.043646
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.287026
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.552162
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.842037
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.160209
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.51095
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.899446
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.332032
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.816561
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.362861
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65137
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40982
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28709
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89847
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52727
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23675
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.82689
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.80768
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.79083
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.77632
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.96625
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.18095
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.7669
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.7971
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.8393
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.88446
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.93265
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.043354
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.286709
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.551815
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.841658
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.159793
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.510489
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.898933
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.331459
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.815918
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.362133
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65047
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40876
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28591
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93694
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57454
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.289
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.92161
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.90225
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.88527
è(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.87065
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.98071
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.73222
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.2639
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.67415
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.68416
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.69667
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.71168
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.72921
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.043055
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.286383
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.55146
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.841269
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.159364
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.510016
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.898407
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.330874
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.81526
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.36139
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.98173
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40773
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28472
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97678
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62335
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33598
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.40146
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.4202
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.49107
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.5945
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.06042
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.04948
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.6276
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.38544
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.38784
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.39974
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.41409
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.4309
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.042747
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.28605
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.551096
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.840871
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.158926
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.509533
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.897872
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.330276
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.814588
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.360628
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.980861
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40669
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28346
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01999
ş(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.60838
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.36834
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.23087
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.21023
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.22543
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.32385
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.52248
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.43367
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.84012
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.49123
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.48808
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.48737
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.48908
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.49324
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.042436
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.285711
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.550727
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.840465
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.158479
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.509039
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.897324
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.329663
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.8139
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.35985
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.979974
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.69033
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2822
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06688
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.48349
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.44673
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.42325
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.41002
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.40478
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.33111
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.36854
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.56251
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.59156
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.57217
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.57872
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.61259
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.59917
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.60336
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.042116
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.285363
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.550348
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.84005
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.158023
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.508535
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.896763
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.329038
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.813196
…(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.359056
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.979069
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.68929
(368.71, 7.15, 351.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28094
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.63183
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.58306
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.5416
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.51534
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.50299
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.50426
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.66764
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.43736
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.40955
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.50527
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.50969
(368.71, 7.15, 351.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.51648
