¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
­(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.74798
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.906998
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01095
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63658
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97582
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91653
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25965
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41236
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.02324
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.52012
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.27517
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.77313
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.683117
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03701
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05468
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8428
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90625
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02719
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33477
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.5308
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.09417
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.65557
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.45951
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.90924
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.806789
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17067
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09678
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05674
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98516
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13652
¡(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37726
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.64816
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.16405
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.79249
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.58276
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.933825
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23365
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13726
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19565
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06405
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24447
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41865
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.72384
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.23269
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.9101
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.70592
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.541501
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2667
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.176
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22822
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14281
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31866
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45891
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.78092
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.30021
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.97898
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.82897
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.547215
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.27526
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21301
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25906
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2214
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35239
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.49802
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.83693
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.36639
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.04703
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.9518
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.552352
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.34627
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24826
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28812
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2978
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38511
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.53595
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.89178
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.42947
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.11418
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.07442
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.556912
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.41426
†(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.47521
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31532
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33406
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41677
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57264
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.94551
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.48326
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.18037
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.19285
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.560891
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.47906
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.50091
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34074
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36892
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44734
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60815
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.99801
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.53584
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.24565
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.28464
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.564285
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.54055
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.52478
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.53934
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40228
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47684
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.64239
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.04931
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.59807
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.31855
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.38051
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.567098
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.59855
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.54678
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.56836
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.6533
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50523
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67534
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.09935
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.66031
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.39247
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.48453
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.569323
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.65294
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.56689
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.59536
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.67934
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53251
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70831
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.14807
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.72145
İ(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.46513
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.5869
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.570958
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.68108
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.58509
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.62033
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.7036
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.78561
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74958
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.19549
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.78154
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.53653
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.68765
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.572004
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.70211
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.60136
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.64324
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.72605
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.80714
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7949
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.23825
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.84045
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.60663
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.78668
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.575643
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.72068
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.62419
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.66404
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.74667
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.82724
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.04787
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27799
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.89821
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.67539
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.88391
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.596659
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.73493
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.64946
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.68821
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.78207
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.84591
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.07583
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.32561
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.95044
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.74269
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.97921
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.615499
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.74371
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.67191
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.71314
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.81322
¿(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.86312
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.10226
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.51481
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.00011
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.80859
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.07257
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.632133
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.75079
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.6915
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.73542
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.82675
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.87885
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.12713
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.55037
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.04806
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.87299
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.16385
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.646535
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.75617
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.70557
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.75505
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.83901
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.8931
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.15044
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.5841
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.20897
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.93586
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.25308
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.658683
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.75984
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.714
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.76754
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.84998
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.90586
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.17215
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.616
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.2521
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.99717
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.3537
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.668554
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.76179
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.72057
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.77541
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.85965
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.91711
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.19225
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.64603
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.29222
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.05814
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.45218
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.676129
¨(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.76202
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.72527
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.78163
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.86802
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.92695
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.21073
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.685
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.33053
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.20209
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.54795
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.681406
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.76054
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.7281
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.78619
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.87508
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.95004
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.22756
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.72848
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.36699
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.25327
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.62507
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.684369
(436.48, 14.53, 310.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.75734
