¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¡(329.86, 7.40, 362.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.328038
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.539948
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.015408
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.548873
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00314
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10642
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21385
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40918
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62145
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84473
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07977
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30302
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49074
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6871
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89266
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10797
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33366
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.51918
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.75527
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.360605
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.625065
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.91388
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.234833
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.594064
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.528212
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.002271
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.534107
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02584
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12966
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30264
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50875
ã(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72542
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95339
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19346
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40056
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59174
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7918
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00123
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22064
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.3527
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.58087
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.83735
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.353121
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.616907
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.90493
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.225828
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.584103
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.981393
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.989048
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.519201
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05017
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20095
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40126
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61167
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83292
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06584
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31119
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50163
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69645
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90032
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11385
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50109
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.41779
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.66814
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.94183
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.345615
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.608725
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.895948
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.216757
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.574067
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.970234
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.975746
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.504217
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08604
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29865
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50316
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71804
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94415
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18219
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41654
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60638
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80503
Ö(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0129
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37368
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.26558
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.50998
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.77545
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.0517
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.338087
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.60052
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.886947
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.20762
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.563959
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.958993
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.399299
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.489119
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08382
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39956
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60846
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82806
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05918
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30261
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52137
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71496
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91755
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25216
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69196
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.36249
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.62011
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.88819
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.16718
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.330542
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.592297
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.877926
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.198417
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.553781
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.947682
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.38665
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.878774
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06662
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43421
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71733
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94182
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17818
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42725
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62992
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82746
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13604
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56544
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.2253
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.4754
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.73567
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.00649
À(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.28834
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.322978
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.584038
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.868886
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.189155
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.543539
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.936296
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.373924
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.86446
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04932
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44652
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79927
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05946
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3013
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54968
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7424
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02499
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44456
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89706
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.336
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.59371
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.85675
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.13047
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.41534
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.3154
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.575755
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.859829
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.179833
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.53323
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.924841
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.361123
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.850063
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.322751
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45976
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8135
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18116
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42874
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66215
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91864
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32882
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77085
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85084
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.43805
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.70298
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.97868
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.26024
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.5483
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.307807
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.56746
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.850863
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.170455
¯(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.522863
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.913321
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.34825
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.835589
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.299915
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.744801
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82872
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2106
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56064
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81655
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2179
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65003
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98987
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31177
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.5452
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.81271
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.09111
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.38092
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.300202
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.559153
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.842291
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.161022
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.512436
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.901737
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.335309
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.821041
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.277552
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.720168
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.20922
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22803
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64157
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11141
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53412
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99008
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25172
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41162
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.65759
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.9278
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.20906
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.5109
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.292579
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.550835
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.83367
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.151537
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.501954
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.890094
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.322304
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.806422
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.255656
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.696057
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.18255
¶(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.72264
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69571
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42281
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8687
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51501
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52399
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67643
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.7753
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.04839
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.33263
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.71589
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.284934
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.542508
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.825003
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.142004
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.491416
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.878391
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.309234
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.791736
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.234229
(329.91, 7.27, 361.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.672468
