°# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
À(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.51305
(342.04, 7.10, 370.57) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.29632
(342.04, 7.10, 370.57) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.28539
(342.04, 7.10, 370.57) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.27804
(342.04, 7.10, 370.57) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.27425
(342.04, 7.10, 370.57) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.27403
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.798045
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.001585
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.221191
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.458836
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.716669
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.997356
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.30034
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.627834
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.987674
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.384931
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.825516
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.316958
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.849281
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43039
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08667
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83358
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69542
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68996
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31571
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57198
(342.04, 7.10, 370.57) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.66959
(342.04, 7.10, 370.57) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.64738
(342.04, 7.10, 370.57) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.62885
(342.04, 7.10, 370.57) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.61399
(342.04, 7.10, 370.57) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.60277
(342.04, 7.10, 370.57) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.5952
(342.04, 7.10, 370.57) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.59125
(342.04, 7.10, 370.57) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.59092
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.79488
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.998191
•(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.217516
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.454838
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.712317
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.992625
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.293426
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.620248
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.979379
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.375751
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.815308
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.305519
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.830782
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40959
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07154
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84119
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60902
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58937
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35756
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.5411
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.70694
(342.04, 7.10, 370.57) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.98085
(342.04, 7.10, 370.57) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.96189
(342.04, 7.10, 370.57) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.94665
(342.04, 7.10, 370.57) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.93513
(342.04, 7.10, 370.57) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.92731
(342.04, 7.10, 370.57) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.92319
(342.04, 7.10, 370.57) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.92275
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.791822
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.994888
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.213964
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.450971
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.70815
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.988069
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.286759
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.61297
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.971358
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.366837
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.805448
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.294506
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.814398
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4106
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08614
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83174
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52463
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49123
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31543
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.51148
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.66951
(342.04, 7.10, 370.57) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.3303
(342.04, 7.10, 370.57) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.31087
(342.04, 7.10, 370.57) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.29525
(342.04, 7.10, 370.57) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.2834
¢(342.04, 7.10, 370.57) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.27533
(342.04, 7.10, 370.57) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.27102
(342.04, 7.10, 370.57) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.27046
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.788884
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.991739
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.210557
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.447294
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.704158
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.98278
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.280333
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.605921
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.963608
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.358294
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.795935
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.287596
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.826314
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.424
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10144
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81651
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4787
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39547
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25678
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48309
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.63368
(342.04, 7.10, 370.57) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.69678
(342.04, 7.10, 370.57) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.67687
(342.04, 7.10, 370.57) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.66082
(342.04, 7.10, 370.57) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.64863
(342.04, 7.10, 370.57) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.64029
(342.04, 7.10, 370.57) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.63577
(342.04, 7.10, 370.57) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.63509
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.786083
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.988711
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.207288
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.443762
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.700296
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.97714
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.274154
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.599165
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.956121
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.35118
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.791887
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.287026
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.838712
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43799
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11734
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80231
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46285
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30202
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19726
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.45595
û(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.59944
(342.04, 7.10, 370.57) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.08142
(342.04, 7.10, 370.57) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.06099
(342.04, 7.10, 370.57) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.0445
(342.04, 7.10, 370.57) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.03194
(342.04, 7.10, 370.57) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.02331
(342.04, 7.10, 370.57) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.01858
(342.04, 7.10, 370.57) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.01775
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.783402
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.985839
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.204176
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.440389
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.696628
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.971697
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.268184
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.592625
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.951767
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.348701
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.789121
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.286777
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.851624
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45252
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13386
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78922
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44825
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21087
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13691
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.43008
(342.04, 7.10, 370.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.56677
(342.04, 7.10, 370.57) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.07439
(342.04, 7.10, 370.57) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.04586
(342.04, 7.10, 370.57) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.0213
(342.04, 7.10, 370.57) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.0007
(342.04, 7.10, 370.57) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.98403
(342.04, 7.10, 370.57) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.97129
(342.04, 7.10, 370.57) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.96244
(342.15, 7.08, 370.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.75263
(342.15, 7.08, 370.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.064774
(342.15, 7.08, 370.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.408693
(342.15, 7.08, 370.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.789402
(342.15, 7.08, 370.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.213047
(342.15, 7.08, 370.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.687212
(342.15, 7.08, 370.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.899135
(342.15, 7.08, 370.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60129
(342.15, 7.08, 370.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39097
(342.15, 7.08, 370.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05197
(342.15, 7.08, 370.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69777
(342.15, 7.08, 370.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90153
(342.15, 7.08, 370.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91878
(342.15, 7.08, 370.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52154
(342.15, 7.08, 370.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.37032
…(342.15, 7.08, 370.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.87426
(342.15, 7.08, 370.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.754915
(342.15, 7.08, 370.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.067289
(342.15, 7.08, 370.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.411469
(342.15, 7.08, 370.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.792487
(342.15, 7.08, 370.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.216491
(342.15, 7.08, 370.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.691083
(342.15, 7.08, 370.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.904631
(342.15, 7.08, 370.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60762
(342.15, 7.08, 370.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38601
(342.15, 7.08, 370.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95809
(342.15, 7.08, 370.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59327
(342.15, 7.08, 370.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71264
(342.15, 7.08, 370.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62576
(342.15, 7.08, 370.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96325
(342.15, 7.08, 370.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.36856
(342.15, 7.08, 370.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.86308
(342.15, 7.08, 370.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.759587
(342.15, 7.08, 370.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.069611
(342.15, 7.08, 370.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.414037
(342.15, 7.08, 370.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.795338
(342.15, 7.08, 370.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.219675
(342.15, 7.08, 370.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.69466
(342.15, 7.08, 370.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.909638
(342.15, 7.08, 370.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61335
(342.15, 7.08, 370.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30283
(342.15, 7.08, 370.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86605
(342.15, 7.08, 370.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49096
(342.15, 7.08, 370.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52736
(342.15, 7.08, 370.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34481
(342.15, 7.08, 370.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44072
(342.15, 7.08, 370.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.36418
(342.15, 7.08, 370.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.84919
(342.15, 7.08, 370.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.764473
(342.15, 7.08, 370.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.074752
(342.15, 7.08, 370.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.416396
(342.15, 7.08, 370.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.797956
(342.15, 7.08, 370.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.222599
(342.15, 7.08, 370.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.697946
(342.15, 7.08, 370.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.914084
(342.15, 7.08, 370.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6185
(342.15, 7.08, 370.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22119
(342.15, 7.08, 370.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77582
(342.15, 7.08, 370.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3907
(342.15, 7.08, 370.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34564
(342.15, 7.08, 370.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07515
(342.15, 7.08, 370.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95072
(342.15, 7.08, 370.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.35719
(342.15, 7.08, 370.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.83262
(342.15, 7.08, 370.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.7692
(342.15, 7.08, 370.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.079948
…(342.15, 7.08, 370.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.422118
(342.15, 7.08, 370.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.800638
(342.15, 7.08, 370.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.225259
(342.15, 7.08, 370.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.700934
(342.15, 7.08, 370.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.918073
(342.15, 7.08, 370.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62307
(342.15, 7.08, 370.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1596
(342.15, 7.08, 370.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68738
(342.15, 7.08, 370.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29255
(342.15, 7.08, 370.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13219
(342.15, 7.08, 370.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81622
(342.15, 7.08, 370.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57839
(342.15, 7.08, 370.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22133
(342.15, 7.08, 370.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.81335
(342.15, 7.08, 370.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.773768
