¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
É(334.16, 6.61, 320.55) (314.37, 1.79, 306.34) (1.48, 1.43, 1.52) Tools 11.69024
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48446
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.47278
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.97619
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.732236
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.143241
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.602224
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.117889
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.666719
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23242
…(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87067
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59622
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42822
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39158
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51993
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8593
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.47464
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.46056
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.96057
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.742339
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.154522
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.614843
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.132137
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.663447
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22872
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86652
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59148
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42272
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3852
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5124
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85032
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.46372
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.44698
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.94326
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.752034
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.165367
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.626991
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.145845
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.65989
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22469
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86195
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58626
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41672
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37822
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50419
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84044
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.45166
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.43203
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.92414
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.762907
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.175743
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.638611
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.152379
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.655944
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2203
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85695
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58058
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41015
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37055
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49515
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82966
…(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.43854
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.41572
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.90335
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.77422
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.18563
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.649746
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.148575
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.651707
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21551
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85155
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57439
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40306
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36228
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48538
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81797
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.42435
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.39804
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.88079
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.785183
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.195112
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.660381
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.144506
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.647155
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21038
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84571
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56776
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39537
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35336
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47487
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8054
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.40903
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.37903
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.85661
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.795778
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.204115
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.670497
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.140105
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.642241
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20489
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83948
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56063
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38717
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3438
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4636
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79196
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.39265
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.35873
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.83068
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.806014
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.214894
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.680074
„(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.135429
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.637045
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19902
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83282
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55304
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37842
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33362
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45162
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77761
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.37524
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.33705
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.80311
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.99562
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.815886
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.225878
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.680648
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.130493
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.631515
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19279
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82577
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54498
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36916
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32285
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4389
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76241
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.35674
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.31412
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.7739
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.9571
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.825394
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.236431
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.675943
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.125275
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.625646
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1862
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81831
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53651
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35936
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31142
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42547
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74637
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33724
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.28991
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.74301
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.9165
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.83332
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.242215
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.670975
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.119737
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.619474
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17927
„(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81049
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52752
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34904
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29942
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41131
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72943
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.31668
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.26442
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.71053
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.87378
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.837026
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.246326
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.665739
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.113927
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.613011
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17198
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80222
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51812
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3382
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28679
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39647
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71168
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29512
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.23762
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.67646
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.829
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.840354
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.250027
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.66026
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.107867
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.606204
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16433
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79359
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50825
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32683
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2736
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38089
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69311
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.27253
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.20964
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.64084
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.78219
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.84327
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.250986
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.654538
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.101486
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.599108
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15636
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78456
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49792
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31496
†(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25977
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36464
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67368
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.24894
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.18041
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.60369
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.73335
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.845815
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.245564
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.648588
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.094866
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.591703
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14805
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77513
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48718
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30261
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24539
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34769
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65348
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.22441
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.14998
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.56498
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.68254
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.847942
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.239945
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.642391
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.08796
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.58397
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13938
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7653
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47598
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28973
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23041
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33008
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63245
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.19888
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.11835
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.52482
(334.13, 6.63, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.62981
