¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¤(402.46, 14.13, 247.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.744319
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.5885
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.569835
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.552373
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.536095
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.520987
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.507031
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.494215
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.482525
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.471947
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.462473
™ (401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.454095
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.446802
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.440587
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.435445
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.431371
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.42836
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.42641
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.425519
(401.73, 14.11, 247.04) (379.52, 8.79, 247.87) (1.48, 1.29, 1.46) Tools 8.530699
(401.73, 14.11, 247.04) (379.52, 8.79, 247.87) (1.48, 1.29, 1.46) Tools 8.532498
(401.73, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.023934
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.856046
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.827834
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.801018
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.775568
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.751457
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.728658
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.707148
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.686903
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.667902
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.650126
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.633556
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.618174
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.603965
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.590917
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.579014
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.568244
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.558598
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.550065
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.542635
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.536306
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.531067
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.526915
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.523844
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.521853
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.52094
(401.73, 14.11, 247.04) (379.52, 8.79, 247.87) (1.48, 1.29, 1.46) Tools 8.656412
(401.73, 14.11, 247.04) (379.52, 8.79, 247.87) (1.48, 1.29, 1.46) Tools 8.658228
(401.73, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.016628
(401.73, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.231539
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.933518
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.906207
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.880288
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.855731
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.832511
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.810603
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.789985
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.770631
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.752525
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.735647
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.71998
— (401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.705507
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.692214
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.680089
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.669116
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.659288
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.650592
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.643023
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.636572
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.631231
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.626996
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.623864
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.62183
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.620893
(401.73, 14.11, 247.04) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.282032
(401.73, 14.11, 247.04) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.282717
(401.73, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.009471
(401.73, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.223828
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.044307
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.016478
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.990066
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.965043
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.941381
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.919055
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.898043
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.878322
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.85987
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.842669
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.826702
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.811951
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.798403
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.786043
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.774858
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.764839
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.755974
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.748256
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.741677
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.736229
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.731908
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.72871
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.72663
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.725668
(401.73, 14.11, 247.04) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.203683
(401.73, 14.11, 247.04) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.204379
(401.73, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.002404
(401.73, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.216219
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.160539
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.132164
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.105236
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.079723
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.055597
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.032834
“ (401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.01141
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.991299
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.972485
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.954945
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.938661
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.923619
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.909802
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.897196
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.885789
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.87557
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.866528
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.858652
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.851939
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.846379
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.841967
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.838698
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.836572
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.835584
(401.73, 14.11, 247.04) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.128374
(401.73, 14.11, 247.04) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.129079
(401.73, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.995495
(401.73, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.20877
(401.73, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.439067
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.253633
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.226162
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.200133
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.175521
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.152298
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.130439
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.109923
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.090726
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.072829
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.056215
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.040866
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.026767
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.013904
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.002263
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.991831
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.982601
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.974562
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.967706
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.962028
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.957521
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.954179
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.952002
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 5.950986
(401.73, 14.11, 247.04) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.055988
(401.73, 14.11, 247.04) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.056704
(401.73, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.98871
(401.73, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.201465
(401.73, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.431185
˜ (401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.381282
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.353239
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.326669
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.301544
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.277837
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.255522
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.234577
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.214979
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.196707
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.179744
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.164075
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.149677
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.136543
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.124654
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.114001
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.104573
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.096362
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.089357
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.083553
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.078945
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.075527
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.073297
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.072251
(401.73, 14.11, 247.04) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 7.986427
(401.73, 14.11, 247.04) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 7.987148
(401.73, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.982068
(401.73, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.194289
(401.73, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.423406
(401.73, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.671479
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.486901
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.459761
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.434097
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.40988
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.387086
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.365689
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.345668
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.327004
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.309674
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.293664
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.278954
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.265532
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.253384
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.242496
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.232861
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.224467
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.217306
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.21137
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.206654
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.203156
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.200868
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.19979
‹ (401.73, 14.11, 247.04) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 7.919587
(401.73, 14.11, 247.04) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 7.920315
(401.73, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.975525
(401.73, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.18723
(401.73, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.415774
(401.73, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.663225
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.627635
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.599894
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.573663
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.548908
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.525607
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.503736
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.483271
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.464189
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.446471
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.430103
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.415064
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.40134
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.388918
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.377785
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.367929
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.359343
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.352016
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.345942
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.341114
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.337527
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.33518
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.334069
(401.73, 14.11, 247.04) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 7.855372
(401.73, 14.11, 247.04) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 7.856107
(401.73, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.969101
(401.73, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.180316
(401.73, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.408316
(401.73, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.657172
(401.73, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.937738
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.747589
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.720756
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.695436
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.671601
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.649228
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.628293
(401.73, 14.11, 247.04) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.608773
