¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ş(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89984
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.68687
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78016
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43208
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16312
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98839
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92714
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00433
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.16355
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.53348
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.6379
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.72522
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.183122
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.418753
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.671914
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.944567
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.238978
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.557784
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.90406
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.281426
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.694169
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.1474
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.64727
Æ(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7341
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38066
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10534
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92301
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85258
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91848
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.06869
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.40281
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.53392
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.51937
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.95453
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.166122
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.400534
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.652339
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.923482
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.216207
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.533116
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.877256
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.2522
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.662179
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.11224
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.60844
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68897
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33031
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04881
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85905
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77965
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8346
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97632
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27599
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.41601
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.26402
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.88605
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.86031
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.149424
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.382635
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.633113
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.902778
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.193851
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.508905
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.850956
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.223528
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.630804
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.07777
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.5704
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64475
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28099
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99342
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79647
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70836
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75266
Ê(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.81948
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.15296
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.27706
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.92616
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.81969
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.79716
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.77644
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.133021
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.365059
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.614237
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.882454
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.17191
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.485152
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.825156
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.195412
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.600048
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.04398
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.53312
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60147
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23271
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93924
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73529
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63873
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67262
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.62004
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.95127
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.14609
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.41384
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.62271
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.71854
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.116915
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.347805
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.595708
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.862508
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.150383
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.461848
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.799852
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.167842
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.569898
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01088
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.49661
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55906
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18546
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88626
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67544
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57065
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59449
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.53095
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.72546
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.06206
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.11146
¯(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.43144
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.66568
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.101106
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.33087
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.577527
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.842941
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.129266
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.438995
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.775044
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.140819
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.540355
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.978449
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.46085
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51755
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13921
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83446
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61698
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50413
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51816
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46352
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.5067
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.98112
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.70402
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.24573
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.08559
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.314254
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.559691
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.823749
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.10856
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.416594
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.75073
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.114341
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.511415
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.946691
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.42585
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.95575
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09398
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78376
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55981
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43917
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44372
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39856
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29479
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.9032
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.39798
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.06544
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.070372
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.297957
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.5422
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.804932
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.088263
£(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.394637
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.726905
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.088403
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.483074
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.915599
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.39159
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.91782
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04976
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73426
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50398
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37575
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37102
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3361
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14804
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.67141
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.23102
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.89041
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.055449
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.28198
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.525057
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.786491
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.068375
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.373128
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.703569
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.063006
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.455329
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.88517
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.35807
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.88072
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00652
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68584
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44946
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31381
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30012
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.276
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.08175
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.37623
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.06751
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.71187
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.04082
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.26632
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.508255
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.768421
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.04889
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.35206
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.680721
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.03814
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.428174
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.855398
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.32528
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.84444
¾(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96422
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63856
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39619
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25337
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23096
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21834
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01815
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.09151
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.9075
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.50951
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.026484
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.250977
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.491796
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.750724
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.029812
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.331433
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.658356
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.013809
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.401609
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.826279
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29323
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.80899
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92293
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59235
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34419
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19439
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1635
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18814
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97186
(366.02, 9.65, 330.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.83902
