¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ì(387.66, 13.79, 255.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.53363
(387.04, 13.83, 256.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.45689
(387.04, 13.83, 256.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.817781
(387.04, 13.83, 256.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.217659
(387.04, 13.83, 256.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.685364
(387.04, 13.83, 256.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.211397
(387.04, 13.83, 256.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.807309
(387.04, 13.83, 256.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48785
(387.04, 13.83, 256.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27761
(387.04, 13.83, 256.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25973
(387.04, 13.83, 256.05) (387.73, 9.01, 278.93) (1.09, 1.64, 1.15) Tools 12.83014
(387.04, 13.83, 256.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22136
(387.04, 13.83, 256.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.06919
(387.04, 13.83, 256.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96335
(387.04, 13.83, 256.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.96025
(387.04, 13.83, 256.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.93894
(387.04, 13.83, 256.05) (387.73, 9.01, 278.93) (1.09, 1.64, 1.15) Tools 12.85142
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.871792
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.044471
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.228864
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.426143
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.63768
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.876972
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.154664
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.457209
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.78811
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.15135
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.551918
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.995701
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.490028
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56235
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61446
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.42796
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.70143
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.46671
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.65376
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.43361
·(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.86431
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.036509
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.220346
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.41703
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.63132
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.887862
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.166474
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.470138
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.802225
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.166877
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.569049
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.01471
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.511269
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58453
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67221
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.35517
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.77559
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.55757
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.76764
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.58051
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.857083
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.028818
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.212131
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.408285
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.641634
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.899016
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.178624
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.483381
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.816731
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.182794
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.58663
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.034259
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.477257
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83911
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73042
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.3711
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.85084
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.64985
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.88346
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.73012
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.850161
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.021423
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.204291
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.413769
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.652217
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.910484
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.191079
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.496938
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.831588
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.199163
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.604718
¼(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.054302
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.433134
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12687
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78901
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.43448
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.92718
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.74357
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.00121
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.88248
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.84351
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.014338
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.202282
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.423793
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.663062
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.922216
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.203847
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.510888
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.846861
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.215933
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.62325
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.021353
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.39024
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42128
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84802
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.49872
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.00463
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.83873
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.99673
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.45555
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.837152
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.007577
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.21183
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.434087
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.67417
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.934269
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.216947
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.525168
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.862523
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.233171
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.642261
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.98294
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.348546
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64235
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90747
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.56383
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.08318
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.93535
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.24263
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.36593
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.88718
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.51793
¶(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.831042
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.014629
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.221582
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.444601
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.685558
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.94662
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.230353
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.5398
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.878503
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.25081
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.612009
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.945635
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.308018
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6923
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9673
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.6298
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.16285
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.03344
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.36634
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.43461
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.95725
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.42702
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.830766
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.023933
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.231583
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.455374
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.697193
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.959234
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.244063
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.554757
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.894955
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.268856
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.578511
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.909361
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.268636
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74255
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.02427
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.69665
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.24363
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.13301
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.49208
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.46177
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.98487
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.83962
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.033421
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.241799
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.4664
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.7091
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.972115
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.258131
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.570111
Î(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.911737
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.242684
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.545954
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.874145
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.230428
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79308
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.97549
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.76436
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.94269
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.91709
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.89448
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.87483
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.85813
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.84436
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.8335
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.82554
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.82048
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.81832
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.81904
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.82265
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.848665
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.043151
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.25222
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.477646
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.721259
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.985317
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.272497
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.585812
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.928958
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.213367
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.514333
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.839958
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.19333
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84388
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.92993
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.83294
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.89737
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.87185
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.84931
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.82973
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.81308
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.79935
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.78853
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.7806
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.77556
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.7734
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.77412
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.77772
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.843873
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.04682
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.26291
Ç(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.489126
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.733705
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.998802
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.287162
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.601835
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.907949
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.184874
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.483631
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.806764
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.157385
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89496
(386.55, 13.86, 256.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.19146
