¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
â(396.93, 13.75, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14864
(396.92, 13.76, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71801
(396.92, 13.76, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39539
(396.92, 13.76, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.67257
(396.92, 13.76, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.30177
(396.92, 13.76, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.24284
(396.92, 13.76, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.32986
(396.92, 13.76, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.65533
(396.92, 13.76, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.25974
(396.92, 13.76, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.39923
(396.92, 13.76, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.40215
(396.92, 13.76, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.541545
(396.92, 13.76, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.729032
(396.92, 13.76, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.930794
(396.92, 13.76, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.148561
(396.92, 13.76, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.384192
(396.92, 13.76, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.63997
(396.92, 13.76, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.918484
(396.92, 13.76, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.211919
(396.92, 13.76, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.525023
(396.92, 13.76, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.868144
(396.92, 13.76, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.245752
(396.92, 13.76, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.663234
(396.92, 13.76, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.115162
(396.92, 13.76, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.57892
(396.92, 13.76, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09448
(396.92, 13.76, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6709
(396.92, 13.76, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33509
(396.92, 13.76, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08165
(396.92, 13.76, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.39326
(396.92, 13.76, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.15176
(396.92, 13.76, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.21552
(396.92, 13.76, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.51662
(396.92, 13.76, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.08112
(396.92, 13.76, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.17313
(396.92, 13.76, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.07588
(396.92, 13.76, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.530556
(396.92, 13.76, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.71722
(396.92, 13.76, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.918066
(396.92, 13.76, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.134822
(396.92, 13.76, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.369337
(396.92, 13.76, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.62382
(396.92, 13.76, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.900877
(396.92, 13.76, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.191975
(396.92, 13.76, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.503219
(396.92, 13.76, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.844277
(396.92, 13.76, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.219427
(396.92, 13.76, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.634077
(396.92, 13.76, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.0819
(396.92, 13.76, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.542139
(396.92, 13.76, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05354
(396.92, 13.76, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62504
(396.92, 13.76, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27641
(396.92, 13.76, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01488
(396.92, 13.76, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85956
(396.92, 13.76, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.13737
(396.92, 13.76, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.1045
(396.92, 13.76, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.38226
(396.92, 13.76, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.9092
(396.92, 13.76, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.95368
(396.92, 13.76, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.76249
(396.92, 13.76, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.519757
(396.92, 13.76, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.705565
î(396.92, 13.76, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.905571
(396.92, 13.76, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.121305
(396.92, 13.76, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.354704
(396.92, 13.76, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.607934
(396.92, 13.76, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.883618
(396.92, 13.76, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.172441
(396.92, 13.76, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.481885
(396.92, 13.76, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.820875
(396.92, 13.76, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.193659
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.237564
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.212401
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.192956
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.176492
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.162025
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.149749
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.145876
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.151444
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.168597
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.213044
(396.92, 13.76, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.25212
(396.92, 13.76, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.74301
(396.92, 13.76, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.7383
(396.92, 13.76, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.45987
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.294534
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.271873
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.251163
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.232031
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.214253
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.197639
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.182083
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.16749
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.153772
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.140875
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.128751
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.117346
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.10664
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.096585
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.087163
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.07835
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.071267
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.069126
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.071959
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.08005
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.094342
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.117127
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.155145
(396.92, 13.76, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.53042
(396.92, 13.76, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.16441
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.201746
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.185611
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.170265
œ (396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.155669
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.141792
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.128606
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.116081
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.104196
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.092924
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.08225
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.072155
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.062616
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.053626
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.045163
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.037219
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.029778
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.024201
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.022504
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.024601
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.03062
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.040967
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.056462
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.07872
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.11144
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.167957
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.149642
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.135225
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.12147
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.108351
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.095851
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.083955
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.072635
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.061883
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.051679
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.042009
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.03286
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.024222
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.016082
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.008425
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.001248
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 1.994538
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 1.989771
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 1.988283
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 1.990006
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 1.995015
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.003553
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.01609
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.033454
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.057159
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.090452
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.143181
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.112171
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.098695
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.085829
 (396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.073555
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.061853
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.050712
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.040116
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.030049
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.020498
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.011452
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.002902
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 1.994831
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 1.987235
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 1.980101
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 1.973425
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 1.967205
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 1.96294
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 1.961581
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 1.963068
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 1.967466
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 1.974939
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 1.985812
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.000627
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.020283
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.046446
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.082602
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.139508
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.083258
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.070411
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.05815
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.04645
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.035297
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.024682
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.014586
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.005002
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 1.995912
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 1.987311
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 1.979183
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 1.971521
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 1.964318
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 1.957564
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 1.951248
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 1.945398
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 1.941466
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 1.940188
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 1.94152
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 1.945503
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 1.952276
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 1.962076
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 1.975307
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 1.992613
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.01507
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.044655
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.08577
¡ (396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.15422
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.060291
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.047912
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.036095
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.024824
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.014085
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.003864
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 1.994147
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 1.984927
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 1.976188
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 1.967925
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 1.960124
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 1.952777
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 1.945875
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 1.939414
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 1.933383
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 1.927816
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 1.924123
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 1.922898
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 1.924119
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 1.927808
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 1.934087
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 1.943147
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 1.95531
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 1.971078
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 1.991252
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.017188
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.051523
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.100793
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.041864
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.029851
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.018386
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 2.007451
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 1.997035
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 1.987128
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 1.977715
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 1.968783
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 1.960326
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 1.952333
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 1.944793
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 1.937698
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 1.931043
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 1.924817
(396.92, 13.76, 246.86) (385.79, 7.98, 261.48) (0.81, 2.16, 0.81) Human 1.919014
