¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Á(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.725741
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.420516
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.529807
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.598226
(420.55, 14.22, 321.10) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 11.98452
(420.55, 14.22, 321.10) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.03319
(420.55, 14.22, 321.10) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.03762
(420.55, 14.22, 321.10) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.0444
(420.55, 14.22, 321.10) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.05355
(420.55, 14.22, 321.10) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.06506
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.14753
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.192827
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.239943
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.288946
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.339944
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.392983
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.448167
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.505605
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.565319
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.627475
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.692133
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.759495
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.829556
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.902531
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.978513
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.05768
Ø(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.140227
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.226252
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.315979
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.40958
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.507278
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.639919
(420.55, 14.22, 321.10) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.00228
(420.55, 14.22, 321.10) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.05104
(420.55, 14.22, 321.10) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.05549
(420.55, 14.22, 321.10) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.0623
(420.55, 14.22, 321.10) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.07147
(420.55, 14.22, 321.10) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.08301
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.141612
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.186737
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.233706
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.282597
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.333424
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.386323
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.441342
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.498584
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.55816
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.620096
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.684598
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.751711
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.82156
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.894322
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.970094
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.050416
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.134947
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.22308
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.315073
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.411058
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.511301
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.731904
(420.55, 14.22, 321.10) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.02244
(420.55, 14.22, 321.10) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.07129
(420.55, 14.22, 321.10) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.07577
(420.55, 14.22, 321.10) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.0826
(420.55, 14.22, 321.10) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.0918
(420.55, 14.22, 321.10) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.10337
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.136374
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.18139
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.228225
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.27699
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.327686
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.380429
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.435346
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.492592
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.553843
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.617569
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.683943
Û(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.75299
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.824925
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.899829
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.977869
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.059187
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.143982
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.232415
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.324644
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.420979
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.521507
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.825633
(420.55, 14.22, 321.10) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.04502
(420.55, 14.22, 321.10) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.09398
(420.55, 14.22, 321.10) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.09847
(420.55, 14.22, 321.10) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.10534
(420.55, 14.22, 321.10) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.11457
(420.55, 14.22, 321.10) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.12618
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.132066
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.178661
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.227131
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.277547
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.33005
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.384614
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.441386
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.500454
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.561938
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.625869
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.692433
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.761759
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.833915
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.909053
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.98739
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.068984
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.154087
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.242808
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.33537
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.43203
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.532964
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.921067
(420.55, 14.22, 321.10) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 10.31139
(420.55, 14.22, 321.10) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 10.3136
(420.55, 14.22, 321.10) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 10.31783
(420.55, 14.22, 321.10) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 10.32407
(420.55, 14.22, 321.10) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 10.33233
(420.55, 14.22, 321.10) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 10.34263
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.139425
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.186181
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.234816
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.285436
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.338105
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.392884
à(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.449838
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.509148
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.570825
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.635018
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.701866
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.771401
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.843862
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.919311
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.997895
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.079813
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.165215
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.254307
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.347241
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.444261
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.54559
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.018278
(420.55, 14.22, 321.10) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 10.13686
(420.55, 14.22, 321.10) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 10.13891
(420.55, 14.22, 321.10) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 10.14295
(420.55, 14.22, 321.10) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 10.14896
(420.55, 14.22, 321.10) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 10.15697
(420.55, 14.22, 321.10) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 10.16696
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.147442
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.194408
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.243254
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.294086
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.346948
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.401945
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.459128
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.518692
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.580606
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.645071
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.712166
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.782016
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.854732
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.930478
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.009396
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.091689
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.177438
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.266885
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.360251
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.457675
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.559456
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.117294
(420.55, 14.22, 321.10) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 10.09192
(420.55, 14.22, 321.10) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 10.09375
(420.55, 14.22, 321.10) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 10.09755
(420.55, 14.22, 321.10) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 10.10332
(420.55, 14.22, 321.10) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 10.11107
(420.55, 14.22, 321.10) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 10.12081
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.156206
Í(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.203388
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.252422
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.303483
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.356569
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.411802
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.469286
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.529035
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.591267
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.655983
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.723406
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.79355
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.866578
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.942697
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.021964
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.104614
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.19074
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.280653
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.374375
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.472294
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.574548
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.218091
(420.55, 14.22, 321.10) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 10.11896
(420.55, 14.22, 321.10) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 10.12081
(420.55, 14.22, 321.10) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 10.12464
(420.55, 14.22, 321.10) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 10.13044
(420.55, 14.22, 321.10) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 10.13823
(420.55, 14.22, 321.10) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 10.14801
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.165476
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.213058
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.26236
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.313627
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.36699
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.422471
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.480211
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.540286
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.60277
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.667827
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.735521
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.80602
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.879429
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.955884
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.035558
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.118612
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.205192
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.295501
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.38973
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.488127
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.590905
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.320741
(420.55, 14.22, 321.10) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 10.32416
(420.55, 14.22, 321.10) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 10.3264
Ô(420.55, 14.22, 321.10) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 10.33066
(420.55, 14.22, 321.10) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 10.33695
(420.55, 14.22, 321.10) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 10.34525
(420.55, 14.22, 321.10) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 10.35559
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.17311
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.222448
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.273045
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.324565
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.37816
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.433937
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.491974
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.552347
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.615149
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.68055
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.748607
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.819436
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.893253
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.970111
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.050182
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.133669
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.220714
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.31151
(420.55, 14.22, 321.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.406235
