¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
˜(380.84, 7.45, 344.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.54959
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26776
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00619
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.19553
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.40943
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.15076
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.82477
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.050023
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.294712
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.561315
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.852932
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.173113
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.526266
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.920268
ù(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.378489
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.894863
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.477329
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10956
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83257
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67375
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65669
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82334
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23014
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.95943
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.1359
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.91068
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.04952
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.819543
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.044363
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.288566
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.554617
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.845603
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.165051
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.51735
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.912698
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.37002
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.885242
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.463121
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09333
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80718
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.652
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6311
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79272
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19291
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.91321
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.07701
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.88054
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.94973
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.814359
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.038789
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.282464
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.547963
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.838317
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.15704
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.508475
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.905172
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.361552
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.875688
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.449031
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07262
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78204
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6305
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60575
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76245
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15612
û(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86755
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.01883
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.80397
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.85139
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.809249
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.033199
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.276421
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.541375
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.831089
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.149096
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.499678
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.89764
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.353104
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.86614
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.43347
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05098
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75901
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60917
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58066
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73247
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11974
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82242
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.9614
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.72843
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.75449
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.804167
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.02769
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.270433
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.534858
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.823917
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.141214
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.491004
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.890154
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.344679
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.856584
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.414658
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02956
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73773
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58809
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55582
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70287
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08314
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77782
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.90469
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.65389
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.03806
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.79912
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.022251
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.264473
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.528365
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.816842
†(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.133447
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.482402
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.882626
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.336234
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.843507
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.396045
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00838
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71658
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56725
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53131
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67359
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03515
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73379
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.84871
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.58038
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.53635
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.794141
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.016843
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.258608
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.521973
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.809807
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.125714
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.473858
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.875146
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.327152
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.829436
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.377611
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.987407
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69551
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54661
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50704
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64464
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98779
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.69031
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.79349
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.50793
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.789208
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.011479
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.252781
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.515597
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.80287
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.118052
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.465432
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.867689
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.314693
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.815423
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.359392
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.966683
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67461
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52619
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48304
„(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61141
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94179
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.64737
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.73898
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.43647
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.784295
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.006166
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.247015
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.509315
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.795938
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.110472
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.457115
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.858243
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.30234
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.801489
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.34137
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.946186
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65379
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50601
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45932
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57318
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89994
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60498
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.68521
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.36605
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.9507
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.77944
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.00091
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.241316
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.503062
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.789152
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.102997
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.450454
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.847264
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.290045
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.787634
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.323532
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.925933
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63313
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48487
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4359
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46602
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85845
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56316
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.63219
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.29665
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.85604
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.774622
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.995728
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.235648
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.496902
…(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.782405
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.095587
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.440969
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.836366
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.277839
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.773851
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.305914
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.905874
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61259
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46087
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35119
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28964
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81726
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52186
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.57987
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.22827
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.76282
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.769869
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.990568
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.230038
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.4908
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.775735
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.082669
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.419464
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.825492
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.265678
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.760149
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.288501
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.886106
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59217
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43704
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25536
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11776
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7764
(380.85, 7.42, 344.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48114
