¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.347587
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.162306
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.261147
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.363987
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.470999
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.582382
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.698334
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.81904
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.944754
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07718
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21572
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36013
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51077
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66798
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83212
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.94352
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.156492
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.384368
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.840033
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.484243
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.556032
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.63072
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.708435
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.790302
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.877062
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.967289
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.061186
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.158643
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.258929
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.363314
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.471926
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.58501
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.702703
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.825259
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.952956
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08754
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22823
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37494
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52803
·(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68782
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.962653
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.176929
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.40629
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.886472
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.40136
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.471359
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.544291
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.620118
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.699015
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.782342
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.870344
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.961922
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.057222
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.156304
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.259426
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.365609
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.475904
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.590754
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.710346
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.834843
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.964617
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10149
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24448
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39364
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54926
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.982219
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.197824
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.428638
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.932315
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.321285
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.389653
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.4608
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.534857
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.611934
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.692078
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.776872
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.866229
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.95919
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.055929
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.156559
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.261312
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.370293
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.482965
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.599695
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.72123
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.847872
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.979779
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11908
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26454
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41629
´(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.002165
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.21911
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.451404
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.97758
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.243916
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.310702
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.380224
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.452562
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.527851
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.60618
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.687662
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.77393
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.864716
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.959181
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.057432
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.159698
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.266099
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.376851
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.49221
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.611929
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.735563
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.864388
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.99864
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1405
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28852
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.022464
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.240795
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.474647
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.022183
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.169209
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.234448
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.302392
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.373108
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.446684
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.52327
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.602919
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.68579
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.773623
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.865915
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.961939
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.061826
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.165787
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.273965
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.386602
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.503868
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.626043
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.753295
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.884551
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02127
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16581
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.043147
²(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.262889
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.498284
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.035772
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.097021
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.160806
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.227228
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.296391
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.368365
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.443245
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.521174
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.602219
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.68655
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.776
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.869857
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.967517
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.06912
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.174864
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.284944
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.39956
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.518915
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.643229
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.772786
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.907797
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04789
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.06424
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.285426
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.522446
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.967348
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.027261
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.089661
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.154646
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.222332
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.29274
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.366022
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.442269
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.521612
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.604161
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.690028
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.78115
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.876669
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.975989
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.079438
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.187089
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.299129
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.415836
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.537374
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.664019
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.795967
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.93358
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.064834
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.30834
¶(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.54701
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.901259
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.959866
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.020948
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.084599
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.150834
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.219786
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.291544
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.366179
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.443863
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.524698
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.608758
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.696208
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.789091
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.886312
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.987498
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.09286
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.202487
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.316642
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.435513
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.559386
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.68844
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.822972
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.054579
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.331716
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.57204
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.837381
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.894784
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.954622
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.016918
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.081801
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.149327
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.21961
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.292765
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.36886
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.448035
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.530413
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.616103
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.70525
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.799893
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.899011
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.002109
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.109452
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.221199
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.337543
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.458767
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.585032
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.716669
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.044267
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.341105
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.606321
¸(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.775689
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.831922
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.89055
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.951607
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.015156
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.081329
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.150234
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.221962
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.296556
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.374145
