¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
æ(428.24, 15.02, 245.60) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.89032
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.775337
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.054895
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.359979
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.694243
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.061968
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.468343
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.919649
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.289145
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.69203
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13348
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61054
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11791
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67858
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65529
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85895
¹(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79344
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.99791
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.65962
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.58801
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.96373
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.35819
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.511989
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.768473
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.047432
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.351824
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.685289
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.052087
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.457395
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.896215
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.263166
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.663647
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1067
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58536
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09017
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64792
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68601
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93721
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93274
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.17634
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.84473
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.56458
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.93936
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.33282
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.50572
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.761638
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.039992
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.343697
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.676393
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.042292
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.446542
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.872917
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.23781
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.637715
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08413
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56098
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06332
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61823
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71592
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0422
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12627
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.35946
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.03576
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.54452
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.91848
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.31111
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.499451
¸(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.754864
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.032585
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.335625
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.667503
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.032513
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.435702
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.850173
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.213085
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.617761
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06215
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53635
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0374
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58958
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74503
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20895
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.29095
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54751
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.17196
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.52789
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.9012
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.33974
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.493251
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.748131
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.025236
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.327596
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.658722
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.02277
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.424942
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.827993
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.194889
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.598342
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04085
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51124
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01236
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56194
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77327
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38679
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43283
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.77872
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.1592
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.54733
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.96713
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.40947
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.487076
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.741385
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.017952
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.31962
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.649952
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.013138
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.414238
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.809859
¶(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.17768
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.5795
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02023
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48691
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98826
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58479
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72445
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.56973
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57871
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.0369
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.21321
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.6149
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.03772
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.73368
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.480901
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.734722
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.010658
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.311635
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.641215
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.003516
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.403884
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.794508
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.160974
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.561262
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0002
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46335
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96502
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68386
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56435
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75797
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.72871
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.28757
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.28161
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.68628
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.1123
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.18436
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.474776
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.728076
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.003427
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.303755
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.632552
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.993982
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.400441
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.779662
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.144817
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.543599
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.980563
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44055
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94263
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78099
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40841
¹(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92457
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88295
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.51139
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.35369
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.76153
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.27854
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.468685
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.721476
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.996238
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.2959
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.623948
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.986266
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.396998
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.765294
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.129185
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.526521
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.960545
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41854
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92117
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87605
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25644
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06535
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05564
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.67706
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.42954
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.84072
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.71472
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.462658
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.714916
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.989101
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.28809
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.615388
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.983185
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.393541
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.751395
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.114071
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.510023
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.94114
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39728
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89951
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96885
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73228
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11807
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.25915
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.70627
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.49079
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.92394
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.06991
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.456619
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.708398
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.981987
·(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.28035
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.609667
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.980078
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.390121
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.738006
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.099463
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.494065
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.922485
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3768
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87695
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79613
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47638
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95052
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41401
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.738
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.52534
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.27802
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.14868
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.450646
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.701916
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.974951
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.272627
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.606838
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.976961
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.386668
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.725053
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.085394
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.478671
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.90449
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35706
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85522
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57739
(428.24, 15.02, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23137
