¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
–(400.14, 6.98, 362.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.771376
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71477
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57964
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5425
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67919
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.93004
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.2897
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.20062
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.36429
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.54959
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.74234
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.94252
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.14256
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.35067
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.56714
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.071442
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.309419
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.992383
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.270484
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.57317
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.903739
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.264094
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.657837
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.092905
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.573887
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07349
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63034
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25466
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93927
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70414
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56956
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.525
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65488
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.93207
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.31999
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.56847
¢(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.74588
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.93045
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.12246
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.3222
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.53003
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.7462
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.97113
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.083246
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.322318
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.582277
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.270743
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.573432
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.899989
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.25748
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.650583
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.084855
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.566981
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06614
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62211
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24541
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93053
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69425
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56038
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51444
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63187
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.90509
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.32511
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.93679
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.12133
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.31331
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.51299
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.72074
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.93686
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.16169
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.42246
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.094767
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.334825
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.595908
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.856012
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.573838
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.894135
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.251051
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.643497
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.076986
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.558297
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05913
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61433
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23663
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92245
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68506
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55207
’(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50493
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61009
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.87963
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.33084
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.98897
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.51525
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.71512
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.92303
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.13938
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.36437
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.6844
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.0239
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.106346
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.347397
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.609604
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.86458
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.574394
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.892897
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.244796
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.63664
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.069397
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.549809
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05255
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60696
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22839
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91501
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67659
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54467
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49642
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59118
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8556
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.33839
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.99456
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.92892
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.13726
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.35398
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.63256
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.96178
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.30556
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.66479
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.117984
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.360035
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.621446
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.873333
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.146591
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.895027
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.238744
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.629963
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.062048
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.541602
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04638
„(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60006
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22063
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90816
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66885
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53618
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48895
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58545
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83305
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.32253
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.0022
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.36365
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.60148
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.92133
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.25514
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.55264
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.8267
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.11209
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.129676
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.372736
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.629704
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.882272
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.156298
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.454562
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.237428
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.623487
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.054881
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.533634
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04061
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59359
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21335
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90195
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66181
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52812
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48248
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57917
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.81194
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.29749
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.01189
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.67895
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.93337
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.17961
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.43591
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.70269
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.98044
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.26961
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.141424
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.385498
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.638133
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.891397
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.166206
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.465359
‰(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.240255
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.617221
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.047947
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.525982
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03517
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58756
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20659
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89635
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65547
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51268
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47704
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57283
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.79228
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27418
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.02365
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.74664
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.03591
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.32894
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.58878
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.85922
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.14082
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.43401
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.153221
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.398316
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.64673
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.900705
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.176315
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.476377
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.807437
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.616282
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.041273
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.518509
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03018
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58197
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20029
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89139
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64515
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49802
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47262
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.56773
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78861
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.25262
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.00518
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.81885
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.11007
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.41359
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.73006
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.02247
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.30809
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.60555
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.165068
í(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.41119
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.655496
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.910197
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.186627
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.487613
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.821524
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.161263
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.034809
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.511358
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02559
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57682
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19453
(399.21, 6.96, 362.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8852
