¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
À(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.501088
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.402637
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.845686
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.029093
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59209
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0044
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 13.7165
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 13.67392
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 13.63426
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 13.59748
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 13.56353
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 13.53237
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 13.50399
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 13.47835
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 13.45543
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 13.43519
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 13.41763
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 13.40273
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.88649
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.007109
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.134852
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.270336
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.414258
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.567377
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.73057
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.948403
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.244815
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.573654
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.940428
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.352065
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.81728
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.33267
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87053
´(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97283
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 13.26677
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 13.22621
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 13.18847
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 13.1535
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 13.12127
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 13.09174
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 13.06488
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 13.04068
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 13.01909
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 13.00011
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 12.9837
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 12.96987
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.883475
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.003924
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.131478
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.266809
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.410509
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.563389
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.726309
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.91632
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.209264
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.534115
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.896248
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.302402
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.760974
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.652775
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83802
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 12.8895
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 12.84804
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 12.80933
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 12.77334
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 12.74003
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 12.70936
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 12.6813
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 12.65583
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 12.63292
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 12.61255
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 12.59469
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 12.57934
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 12.56647
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.880803
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.001092
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.128499
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.263617
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.40715
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.559812
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.722512
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.8962
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.174288
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.495259
¸(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.85287
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.253638
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.731368
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.990628
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8058
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 12.49701
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 12.45733
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 12.42031
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 12.38592
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 12.35411
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 12.32487
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 12.29816
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 12.27395
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 12.25222
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 12.23295
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 12.21612
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 12.2017
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 12.1897
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.878399
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.998569
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.125825
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.260806
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.404179
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.556638
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.719168
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.892644
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.139857
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.457082
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.81022
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.205744
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.03075
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34752
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77391
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 12.13004
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 12.09199
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 12.05652
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 12.02359
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.99318
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.96525
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.93976
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.91671
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.89605
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.87778
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.86188
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.84832
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.84549
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.876348
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.996408
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.123557
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.258407
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.401617
»(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.553922
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.716259
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.889551
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.106002
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.419496
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.768332
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.158675
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.349991
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72493
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74228
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 12.07093
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 12.04583
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 12.02317
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 12.07225
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 12.0543
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 12.03876
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 12.02559
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 12.0148
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 12.00636
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 12.00027
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.99653
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.99513
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 11.99606
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.874629
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.994604
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.121624
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.256346
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.399414
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.551622
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.713815
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.886943
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.072655
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.382538
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.727124
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.112481
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.631379
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80362
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71094
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 12.22757
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 12.20212
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 12.17915
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 12.15863
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 12.14054
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 12.12487
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 12.11159
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 12.1007
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 12.09218
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 12.08603
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 12.08224
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 12.08081
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 12.08174
°(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.873182
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.993075
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.120023
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.25467
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.397652
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.549736
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.711827
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.884779
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.06983
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.346202
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.68664
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.067143
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.926517
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78918
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69637
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 12.31818
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 12.29252
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 12.26936
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 12.24867
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 12.23042
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 12.21462
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 12.20122
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 12.19023
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 12.18163
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 12.17542
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 12.17158
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 12.17012
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 12.17103
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.872086
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.991922
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.118803
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.253387
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.396271
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.548282
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.710238
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.883144
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.068054
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.310512
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.646892
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.134573
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.238826
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7748
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69167
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 12.41259
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 12.38671
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 12.36335
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 12.34248
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 12.32408
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 12.30812
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 12.29461
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 12.28351
¯(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 12.27482
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 12.26854
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 12.26466
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 12.26316
(336.46, 7.64, 372.35) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 12.26406
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.8713
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.991084
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.117929
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.252456
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.395272
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.547221
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.709154
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.881962
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.066781
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.275377
(336.46, 7.64, 372.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.607821
