¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ä(425.05, 14.69, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.708041
(424.60, 14.73, 247.42) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 8.634189
(424.60, 14.73, 247.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.42487
(424.60, 14.73, 247.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.06528
(424.60, 14.73, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.194134
(424.60, 14.73, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.442967
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.501656
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.469706
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.439316
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.410455
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.38309
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.357193
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.332733
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.309687
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.28803
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.267738
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.24879
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.231169
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.214855
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.199831
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.267465
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.89727
(424.60, 14.73, 247.42) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 7.981697
(424.60, 14.73, 247.42) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 8.638246
(424.60, 14.73, 247.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.51073
(424.60, 14.73, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.180395
(424.60, 14.73, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.428011
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.474125
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.442321
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.41207
 (424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.383342
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.356103
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.330324
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.305979
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.28304
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.261484
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.241287
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.222429
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.204892
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.188656
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.173705
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.269803
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.900107
(424.60, 14.73, 247.42) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 7.809704
(424.60, 14.73, 247.42) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 8.642708
(424.60, 14.73, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.48133
(424.60, 14.73, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.166705
(424.60, 14.73, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.413147
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.448089
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.416422
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.386303
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.357701
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.330581
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.304915
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.280676
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.257838
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.236378
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.216271
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.197499
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.180039
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.163878
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.148995
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.272351
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.9032
(424.60, 14.73, 247.42) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 7.847241
(424.60, 14.73, 247.42) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 8.647574
(424.60, 14.73, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.4591
(424.60, 14.73, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.153072
(424.60, 14.73, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.398327
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.423519
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.391982
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.361988
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.333502
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.306494
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.280935
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.256798
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.234056
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.212685
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.192663
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.173971
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.156587
€ (424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.140494
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.125676
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.275114
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.90655
(424.60, 14.73, 247.42) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 7.886688
(424.60, 14.73, 247.42) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 8.652848
(424.60, 14.73, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.44628
(424.60, 14.73, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.13948
(424.60, 14.73, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.383552
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.400387
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.368974
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.339096
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.310722
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.28382
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.258361
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.234318
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.211666
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.190381
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.170438
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.151821
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.134507
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.11848
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.103724
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.278087
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.910158
(424.60, 14.73, 247.42) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 7.928092
(424.60, 14.73, 247.42) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 8.658526
(424.60, 14.73, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.43508
(424.60, 14.73, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.125986
(424.60, 14.73, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.368895
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.378674
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.347374
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.317605
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.289336
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.262533
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.237167
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.213214
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.190646
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.16944
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.149574
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.131026
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.113778
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.097813
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.083113
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.281272
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.914022
(424.60, 14.73, 247.42) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 7.9715
(424.60, 14.73, 247.42) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 8.664611
(424.60, 14.73, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.4152
(424.60, 14.73, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.112531
(424.60, 14.73, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.354288
Œ (424.60, 14.73, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.631303
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.72442
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.689843
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.656911
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.625587
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.595837
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.567629
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.540928
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.51571
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.491946
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.469611
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.448683
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.429139
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.410959
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.394125
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.918146
(424.60, 14.73, 247.42) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 8.016962
(424.60, 14.73, 247.42) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 8.671104
(424.60, 14.73, 247.42) (390.25, 7.89, 259.25) (0.81, 2.16, 0.81) Human 20.07989
(424.60, 14.73, 247.42) (390.25, 7.89, 259.25) (0.81, 2.16, 0.81) Human 20.0591
(424.60, 14.73, 247.42) (390.25, 7.89, 259.25) (0.81, 2.16, 0.81) Human 20.04232
(424.60, 14.73, 247.42) (390.25, 7.89, 259.25) (0.81, 2.16, 0.81) Human 20.0297
(424.60, 14.73, 247.42) (390.25, 7.89, 259.25) (0.81, 2.16, 0.81) Human 20.02101
(424.60, 14.73, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.099196
(424.60, 14.73, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.339774
(424.60, 14.73, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.618247
(424.60, 14.73, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.928918
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 7.15401
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 7.118386
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 7.084489
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 7.052282
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 7.02173
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.992798
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.965455
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.939676
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.915427
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.892686
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.87143
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.851637
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.833285
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 6.922526
(424.60, 14.73, 247.42) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 8.064531
(424.60, 14.73, 247.42) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 8.678006
(424.60, 14.73, 247.42) (390.25, 7.89, 259.25) (0.81, 2.16, 0.81) Human 19.84615
(424.60, 14.73, 247.42) (390.25, 7.89, 259.25) (0.81, 2.16, 0.81) Human 19.82196
(424.60, 14.73, 247.42) (390.25, 7.89, 259.25) (0.81, 2.16, 0.81) Human 19.8017
(424.60, 14.73, 247.42) (390.25, 7.89, 259.25) (0.81, 2.16, 0.81) Human 19.7854
(424.60, 14.73, 247.42) (390.25, 7.89, 259.25) (0.81, 2.16, 0.81) Human 19.77289
(424.60, 14.73, 247.42) (390.25, 7.89, 259.25) (0.81, 2.16, 0.81) Human 19.85463
(424.60, 14.73, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.085884
(424.60, 14.73, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.325356
õ(424.60, 14.73, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.60513
(424.60, 14.73, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.914508
(424.60, 14.73, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.255802
(424.60, 14.73, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.62756
(424.60, 14.73, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.026367
(424.60, 14.73, 247.42) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 8.375697
(424.60, 14.73, 247.42) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 8.343015
(424.60, 14.73, 247.42) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 8.312201
(424.60, 14.73, 247.42) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 8.283222
(424.60, 14.73, 247.42) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 8.256049
(424.60, 14.73, 247.42) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 8.230653
(424.60, 14.73, 247.42) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 8.207008
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 7.38063
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 7.358919
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 7.338764
(424.60, 14.73, 247.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 7.320142
(424.60, 14.73, 247.42) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 8.114264
(424.60, 14.73, 247.42) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 8.685315
(424.60, 14.73, 247.42) (390.25, 7.89, 259.25) (0.81, 2.16, 0.81) Human 19.88325
(424.60, 14.73, 247.42) (390.25, 7.89, 259.25) (0.81, 2.16, 0.81) Human 19.8576
(424.60, 14.73, 247.42) (390.25, 7.89, 259.25) (0.81, 2.16, 0.81) Human 19.83592
(424.60, 14.73, 247.42) (390.25, 7.89, 259.25) (0.81, 2.16, 0.81) Human 19.81815
(424.60, 14.73, 247.42) (390.25, 7.89, 259.25) (0.81, 2.16, 0.81) Human 19.8043
(424.60, 14.73, 247.42) (390.25, 7.89, 259.25) (0.81, 2.16, 0.81) Human 19.89577
(424.60, 14.73, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.072659
(424.60, 14.73, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.311454
(424.60, 14.73, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.592003
(424.60, 14.73, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.900065
(424.60, 14.73, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.238071
(424.60, 14.73, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.587755
(424.60, 14.73, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.991052
(424.60, 14.73, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.415823
(424.60, 14.73, 247.42) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 8.396658
(424.60, 14.73, 247.42) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 8.365623
(424.60, 14.73, 247.42) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 8.336434
(424.60, 14.73, 247.42) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 8.309066
(424.60, 14.73, 247.42) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 8.283484
(424.60, 14.73, 247.42) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 8.259665
(424.60, 14.73, 247.42) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 8.237585
(424.60, 14.73, 247.42) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 8.217219
(424.60, 14.73, 247.42) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 8.198547
(424.60, 14.73, 247.42) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 8.181554
(424.60, 14.73, 247.42) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 8.166218
(424.60, 14.73, 247.42) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 8.693033
(424.60, 14.73, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.059521
(424.60, 14.73, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.299468
(424.60, 14.73, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.578885
(424.60, 14.73, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.88561
(424.60, 14.73, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.202375
(424.60, 14.73, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.548377
(424.60, 14.73, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.949117
ë(424.60, 14.73, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.376952
(424.60, 14.73, 247.42) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 8.452666
(424.60, 14.73, 247.42) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 8.4214
(424.60, 14.73, 247.42) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 8.391995
(424.60, 14.73, 247.42) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 8.364419
(424.60, 14.73, 247.42) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 8.338643
(424.60, 14.73, 247.42) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 8.314644
(424.60, 14.73, 247.42) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 8.292393
(424.60, 14.73, 247.42) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 8.271868
(424.60, 14.73, 247.42) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 8.253052
(424.60, 14.73, 247.42) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 8.235921
(424.60, 14.73, 247.42) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 8.220462
(424.60, 14.73, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.68013
(424.60, 14.73, 247.42) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 23.74691
(424.60, 14.73, 247.42) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 23.61777
(424.60, 14.73, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.041422
(424.60, 14.73, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.287448
(424.60, 14.73, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.565692
(424.60, 14.73, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.855797
(424.60, 14.73, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.167037
(424.60, 14.73, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.50942
(424.60, 14.73, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.9071
(424.60, 14.73, 247.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.338458
