°# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ª(422.57, 14.84, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.595255
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.25068
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.04063
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78497
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89416
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20812
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.6523
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.47638
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.75652
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.20148
(422.60, 14.80, 249.47) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.55681
(422.60, 14.80, 249.47) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 23.10515
(422.60, 14.80, 249.47) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 23.08643
(422.60, 14.80, 249.47) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.94189
(422.60, 14.80, 249.47) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.91568
(422.60, 14.80, 249.47) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.91053
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.727571
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.941159
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.172545
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.15804
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.258195
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.536786
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.842904
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.181456
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.556804
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.975189
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.443735
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.967647
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.562858
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.24482
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.03058
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77764
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87779
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18847
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59122
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.32862
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.48599
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.17611
É(422.60, 14.80, 249.47) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.48848
(422.60, 14.80, 249.47) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.46588
(422.60, 14.80, 249.47) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.44771
(422.60, 14.80, 249.47) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.90757
(422.60, 14.80, 249.47) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.89798
(422.60, 14.80, 249.47) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.89286
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.727713
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.941313
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.172702
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.197784
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.25652
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.535319
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.8421
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.180568
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.555816
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.974085
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.439982
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.963401
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.558009
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.23922
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.02083
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.93289
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86205
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16958
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.53178
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.1842
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.25319
(422.60, 14.80, 249.47) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.48619
(422.60, 14.80, 249.47) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.4592
(422.60, 14.80, 249.47) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.43666
(422.60, 14.80, 249.47) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.41852
(422.60, 14.80, 249.47) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.40477
(422.60, 14.80, 249.47) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.99817
(422.60, 14.80, 249.47) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.99829
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.727924
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.941528
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.172935
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.24432
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.273483
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.534685
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.841401
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.179795
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.554956
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.972608
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.436407
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.959358
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.553372
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.23205
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.01143
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.92184
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84693
ˇ(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15145
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.50707
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.107
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.07614
(422.60, 14.80, 249.47) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.46132
(422.60, 14.80, 249.47) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.43439
(422.60, 14.80, 249.47) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.41187
(422.60, 14.80, 249.47) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.39377
(422.60, 14.80, 249.47) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.38005
(422.60, 14.80, 249.47) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.97281
(422.60, 14.80, 249.47) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.9677
(422.60, 14.80, 249.47) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.744375
(422.60, 14.80, 249.47) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.726331
(422.60, 14.80, 249.47) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.709185
(422.60, 14.80, 249.47) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.69291
(422.60, 14.80, 249.47) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.677491
(422.60, 14.80, 249.47) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.662912
(422.60, 14.80, 249.47) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.649157
(422.60, 14.80, 249.47) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.636209
(422.60, 14.80, 249.47) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.624058
(422.60, 14.80, 249.47) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.61269
(422.60, 14.80, 249.47) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.602094
(422.60, 14.80, 249.47) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.592257
(422.60, 14.80, 249.47) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.58317
(422.60, 14.80, 249.47) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.574825
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.00236
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.91119
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83242
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14189
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.54635
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.33543
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.35765
(422.60, 14.80, 249.47) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.4409
(422.60, 14.80, 249.47) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.41399
(422.60, 14.80, 249.47) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.39151
(422.60, 14.80, 249.47) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.37343
(422.60, 14.80, 249.47) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.35974
(422.60, 14.80, 249.47) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.95196
(422.60, 14.80, 249.47) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.96028
(422.60, 14.80, 249.47) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.470426
(422.60, 14.80, 249.47) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.453668
(422.60, 14.80, 249.47) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.437739
(422.60, 14.80, 249.47) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.422619
(422.60, 14.80, 249.47) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.408295
(422.60, 14.80, 249.47) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.394749
(422.60, 14.80, 249.47) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.381968
(422.60, 14.80, 249.47) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.369936
(422.60, 14.80, 249.47) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.358641
(422.60, 14.80, 249.47) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.348074
(422.60, 14.80, 249.47) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.33822
(422.60, 14.80, 249.47) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.329073
(422.60, 14.80, 249.47) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.320619
(422.60, 14.80, 249.47) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.481152
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.99363
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.9001
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81854
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13436
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5871
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.57117
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.4875
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.92754
(422.60, 14.80, 249.47) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.398
(422.60, 14.80, 249.47) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.37554
(422.60, 14.80, 249.47) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.35749
(422.60, 14.80, 249.47) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.94518
(422.60, 14.80, 249.47) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.93563
(422.60, 14.80, 249.47) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.97991
(422.60, 14.80, 249.47) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.234421
(422.60, 14.80, 249.47) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.218775
(422.60, 14.80, 249.47) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.2039
(422.60, 14.80, 249.47) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.189782
(422.60, 14.80, 249.47) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.176404
(422.60, 14.80, 249.47) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.163752
(422.60, 14.80, 249.47) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.151814
(422.60, 14.80, 249.47) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.140573
(422.60, 14.80, 249.47) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.130021
(422.60, 14.80, 249.47) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.120146
(422.60, 14.80, 249.47) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.110938
(422.60, 14.80, 249.47) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.102387
(422.60, 14.80, 249.47) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.261861
(422.60, 14.80, 249.47) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.483189
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.98524
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.88393
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80527
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12745
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.62929
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.80229
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.58245
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.51965
(422.60, 14.80, 249.47) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.96588
(422.60, 14.80, 249.47) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.94735
(422.60, 14.80, 249.47) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.93332
(422.60, 14.80, 249.47) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.92377
(422.60, 14.80, 249.47) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 23.69364
(422.60, 14.80, 249.47) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.029022
(422.60, 14.80, 249.47) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.014346
(422.60, 14.80, 249.47) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.000393
(422.60, 14.80, 249.47) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.987149
(422.60, 14.80, 249.47) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.974599
(422.60, 14.80, 249.47) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.962728
(422.60, 14.80, 249.47) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.951526
(422.60, 14.80, 249.47) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.940978
ı(422.60, 14.80, 249.47) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.931076
(422.60, 14.80, 249.47) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.921807
(422.60, 14.80, 249.47) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.913162
(422.60, 14.80, 249.47) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.069206
(422.60, 14.80, 249.47) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.263747
(422.60, 14.80, 249.47) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.485344
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.98072
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.86824
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79265
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12118
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67296
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.03869
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.68088
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.12518
(422.60, 14.80, 249.47) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.95847
(422.60, 14.80, 249.47) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.93996
(422.60, 14.80, 249.47) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.81414
(422.60, 14.80, 249.47) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.9164
(422.60, 14.80, 249.47) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.848672
(422.60, 14.80, 249.47) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.834852
(422.60, 14.80, 249.47) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.821709
(422.60, 14.80, 249.47) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.809236
(422.60, 14.80, 249.47) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.797415
(422.60, 14.80, 249.47) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.786232
(422.60, 14.80, 249.47) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.775678
(422.60, 14.80, 249.47) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.765742
(422.60, 14.80, 249.47) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.756411
(422.60, 14.80, 249.47) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.747677
(422.60, 14.80, 249.47) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.898644
(422.60, 14.80, 249.47) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.070961
(422.60, 14.80, 249.47) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.265737
(422.60, 14.80, 249.47) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.48762
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.97168
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.85301
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78062
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11547
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71811
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.28136
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.77415
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.04644
(422.60, 14.80, 249.47) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.93704
(422.60, 14.80, 249.47) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.93296
(422.60, 14.80, 249.47) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.689088
(422.60, 14.80, 249.47) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.676024
(422.60, 14.80, 249.47) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.663602
(422.60, 14.80, 249.47) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.651811
(422.60, 14.80, 249.47) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.640636
(422.60, 14.80, 249.47) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.630067
(422.60, 14.80, 249.47) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.620089
(422.60, 14.80, 249.47) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.610694
(422.60, 14.80, 249.47) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.608887
Ó(422.60, 14.80, 249.47) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.746612
(422.60, 14.80, 249.47) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.900285
(422.60, 14.80, 249.47) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.072808
(422.60, 14.80, 249.47) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.267831
(422.60, 14.80, 249.47) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.490014
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.95906
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.83826
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76618
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11042
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74567
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.16362
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.83808
(422.60, 14.80, 249.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.22526
(422.60, 14.80, 249.47) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.546902
(422.60, 14.80, 249.47) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.534516
