¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
©(345.30, 7.14, 365.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.008301
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.766809
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.097382
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.46344
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.851099
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.273488
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.761062
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.300179
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.915474
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.63206
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.45852
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.49134
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.72338
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.37786
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.90082
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.24225
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.39445
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.73833
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.83078
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.16545
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.45415
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.751427
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.08038
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.44372
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.825135
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.244541
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.733561
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.26711
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.879912
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.58879
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.40814
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.43519
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.66036
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.27213
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.76613
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.33812
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.61481
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.90461
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.10552
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.438798
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.735932
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.06326
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.422364
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.799205
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.215647
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.834334
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.23406
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.843518
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.54556
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.35781
‰(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.3746
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.59681
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.16209
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.63662
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.65702
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.17277
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.10506
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.39029
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.424611
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.720329
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.046024
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.400955
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.773317
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.186806
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.657942
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.201035
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.805993
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.50236
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.30757
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.31405
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.53277
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.05342
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.53525
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.98534
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.33465
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.39478
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.01339
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.410327
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.704624
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.02868
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.377632
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.747476
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.15803
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.628638
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.186635
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.768489
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.45921
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.26049
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.25356
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.46826
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.94613
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.43425
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.91596
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.5016
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.69442
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.39595
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.68882
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.011231
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.354344
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.721685
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.129322
ø(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.599326
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.129404
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.731014
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.41612
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.21545
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.19315
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.40333
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.8402
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.32711
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.77618
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.6737
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.97013
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.381485
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.672923
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.99262
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.3311
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.695956
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.10214
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.570015
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.096254
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.693582
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3731
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.17023
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.13283
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.338
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.73563
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.21148
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.68417
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.85116
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.15417
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.366938
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.656938
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.973119
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.307906
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.670289
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.076379
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.540711
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.063125
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.709468
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.33017
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.12486
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.07262
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.27229
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.63242
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.09779
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.60544
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.10599
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.63154
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.35231
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.64087
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.953592
Õ(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.284766
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.644693
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.050603
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.511422
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.030561
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.607237
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.28733
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.07574
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.01255
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.19566
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.53056
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.98601
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.54758
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.29162
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.79816
(344.69, 7.09, 365.87) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.99303
(344.69, 7.09, 365.87) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.95169
(344.69, 7.09, 365.87) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.91533
(344.69, 7.09, 365.87) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.88392
(344.69, 7.09, 365.87) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.85744
(344.69, 7.09, 365.87) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.83584
(344.69, 7.09, 365.87) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.81911
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.337608
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.624725
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.934045
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.261688
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.619171
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.024547
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.482159
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.996934
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.56905
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.24459
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.02492
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.95262
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.11923
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.43004
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.87613
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.49283
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.47048
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.92682
(344.69, 7.09, 365.87) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.65771
(344.69, 7.09, 365.87) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.61226
(344.69, 7.09, 365.87) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.57177
(344.69, 7.09, 365.87) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.53618
(344.69, 7.09, 365.87) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.50546
(344.69, 7.09, 365.87) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.47959
(344.69, 7.09, 365.87) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.45854
(344.69, 7.09, 365.87) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.44228
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.322836
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.608506
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.91448
Ò(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.238672
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.593729
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.998476
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.452922
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.96339
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.530984
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.31487
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.9742
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.89285
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.04302
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.33085
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.76812
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.43623
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.65443
(344.69, 7.09, 365.87) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.29215
(344.69, 7.09, 365.87) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.24759
(344.69, 7.09, 365.87) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.20789
(344.69, 7.09, 365.87) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.17304
(344.69, 7.09, 365.87) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.14298
(344.69, 7.09, 365.87) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.1177
(344.69, 7.09, 365.87) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.09715
(344.69, 7.09, 365.87) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.08134
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.307998
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.591967
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.894905
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.215727
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.56837
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.972429
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.423724
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.929945
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.493048
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.14849
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.92358
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.83327
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.96706
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.23299
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.66195
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.37785
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.8436
(344.69, 7.09, 365.87) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.94189
(344.69, 7.09, 365.87) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.89816
(344.69, 7.09, 365.87) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.85923
(344.69, 7.09, 365.87) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.82508
(344.69, 7.09, 365.87) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.79564
(344.69, 7.09, 365.87) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.77091
(344.69, 7.09, 365.87) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.75086
(344.69, 7.09, 365.87) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.73546
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.293099
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.574149
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.874967
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.192853
İ(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.543194
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.946411
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.394569
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.896605
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.455249
(344.69, 7.09, 365.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.10727
