¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
è(334.62, 7.51, 356.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.14186
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.747476
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.838516
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.933419
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.089239
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.2839
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.491046
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.969633
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.65889
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.490189
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.550014
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.61224
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.677001
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.744416
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.814598
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.887671
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.963789
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.043092
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.12574
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.211917
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.282145
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.353761
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.428338
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.505957
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.586755
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.670915
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.758576
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.849943
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.945164
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.068853
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.262316
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.468252
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.958675
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.88111
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.504159
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.564333
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.627001
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.692151
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.760014
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.830644
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.904167
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.980777
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.060603
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.143761
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.223534
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.292625
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.364517
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.439386
€(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.517283
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.598379
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.682878
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.77087
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.86257
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.958194
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.057879
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.24218
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.446876
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.949069
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82558
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.5189
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.579466
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.642537
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.708134
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.77643
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.847564
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.921582
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.998717
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.079094
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.162876
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.234774
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.304152
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.376361
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.451498
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.529733
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.611169
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.696
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.784378
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.876469
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.972488
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.072617
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.22332
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.426979
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.940765
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.77358
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.534372
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.595404
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.658872
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.724971
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.793745
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.865349
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.939902
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.017603
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.098565
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.180044
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.246999
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.316707
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.389238
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.464724
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.543314
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.625107
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.71031
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.799111
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.89165
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.9881
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.088675
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.205863
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.408482
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2427
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.72502
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.550686
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.612139
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.676069
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.74263
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.811889
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.884067
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.959163
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.037449
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.11899
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.192991
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.260284
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.330312
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.403166
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.479046
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.557992
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.64023
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.725866
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.815064
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.908077
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.005017
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.106102
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.211614
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.391418
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.18745
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.67988
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.567734
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.629637
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.694074
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.761143
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.830991
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.903646
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.979356
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.058259
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.140449
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.206926
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.274579
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.344967
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.418223
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.49449
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.573864
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.656533
…(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.742608
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.832305
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.925809
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.02326
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.124915
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.230981
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.375709
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.13581
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.63809
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.585577
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.647994
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.712945
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.78057
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.850934
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.924203
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.000546
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.08003
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.156521
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.2219
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.289925
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.360721
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.434386
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.511064
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.590899
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.674006
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.760571
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.850768
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.944798
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.042871
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.145124
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.251818
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.363197
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.08772
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59963
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.604252
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.667165
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.732686
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.800825
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.871786
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.945685
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.022667
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.102876
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.172153
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.237901
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.306331
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.377558
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.451639
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.528775
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.609072
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.692676
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.779815
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.870563
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.965148
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.06382
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.1667
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.285493
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85005
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.04315
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.56448
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.623705
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.68717
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.753244
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.82201
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.893591
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.968113
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.04576
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.125165
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.18875
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.254941
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.323798
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.395437
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.470034
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.547653
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.628453
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.712654
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.800308
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.891619
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.986869
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.08615
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.219578
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60876
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80033
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.99969
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.47669
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.644013
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.708068
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.774703
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.844071
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.916313
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.991525
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.069863
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.142401
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.206417
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.273029
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.342372
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.414488
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.489581
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.567726
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.64906
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.733785
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.822041
(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.914041
…(334.71, 7.50, 356.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.019882
