¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ì(348.26, 8.73, 312.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.54764
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.01969
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.86348
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.71808
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.63673
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.5682
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.57431
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.26725
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.6577
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.096708
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.405951
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.743423
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.104848
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.49986
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.859269
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.250916
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.746289
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.26629
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.81362
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.41682
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.0374
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.72137
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.43239
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.19842
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.01067
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.85333
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.71441
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.63467
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.57323
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.57304
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.24557
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.085177
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.393756
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.730032
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.090059
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.483529
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.847455
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.238869
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.732868
ê(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.25466
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.8005
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.40214
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.02443
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.7068
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.42137
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.18652
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.003
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.84468
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.71289
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.6347
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.58077
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.57636
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.22632
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.073565
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.381499
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.716569
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.075253
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.467179
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.835917
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.226877
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.719513
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.24327
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.78769
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.38783
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.01203
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.69286
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.41129
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.17562
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.99667
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.83753
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.71478
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.63681
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.59082
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.58752
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.20949
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.06187
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.369178
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.703042
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.060432
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.450813
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.824654
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.214945
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.706223
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.23214
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.7752
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.37387
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.00019
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.67955
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.40214
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.16573
û(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.99168
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.83189
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.71854
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.641
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.60338
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.60147
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.20581
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.050098
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.356796
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.689451
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.045595
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.434436
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.813664
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.20307
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.693001
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.22126
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.76303
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.36026
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.9889
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.66689
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.39392
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.15683
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.98802
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.82774
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.72418
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.64729
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.61846
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.31279
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.15679
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.038252
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.344359
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.6758
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.03075
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.418052
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.802951
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.191257
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.679848
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.21064
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.75117
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.34702
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.97816
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.65485
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.38663
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.14892
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.9857
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.82509
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.73169
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.65566
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.13933
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.33467
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.09405
‡(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.026335
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.331869
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.662095
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.015899
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.401664
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.792514
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.179504
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.666769
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.20026
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.73964
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.33413
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.96797
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.64345
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.38027
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.14201
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.98471
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.82394
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.74108
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.22743
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.15323
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.35986
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.03349
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.01435
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.31933
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.648335
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.001043
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.385276
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.782352
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.167819
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.653761
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.19014
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.72842
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.3216
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.95835
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.63268
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.37483
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.13608
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.98505
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.82428
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29342
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.24234
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.17013
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.38754
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.97504
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.0023
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.306744
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.634528
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.986189
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.368891
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.772467
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.156201
”(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.640832
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.18028
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.71753
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.30943
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.94929
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.62255
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.37031
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.13115
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.98672
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40918
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29943
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.25958
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.19827
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.41775
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.91871
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.99019
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.294033
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.620677
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.971338
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.352513
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.762856
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.144651
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.627982
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.16735
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.70695
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.29762
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.94079
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.61304
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.36672
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.12721
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55169
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41451
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.31347
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27923
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.22907
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.4505
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.87752
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.97802
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.280718
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.606781
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.956492
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.336145
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.753521
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.133171
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.61521
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.15305
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.69669
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.28616
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.93283
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.60416
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.35826
¹(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72846
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55392
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42153
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.32934
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.30122
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.26248
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.45073
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.87594
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.965797
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.267346
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.59285
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.941657
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.319792
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.737522
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.121764
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.602518
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13886
(348.47, 8.76, 313.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.68675
