¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ç(393.65, 14.80, 307.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.8499
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.466804
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.746602
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.05222
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.389915
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.76512
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.193895
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.675625
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.234751
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.86464
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.60122
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.43172
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48101
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9274
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65663
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.44654
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.12628
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.03737
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.3162
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.202501
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.458172
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.737196
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.041883
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.378517
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.751327
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.17827
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.658043
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.213045
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.839795
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.57103
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.39653
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42075
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86919
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58338
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.33924
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.07128
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.97614
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.22941
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.194567
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.449526
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.727745
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.031532
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.367104
Ü(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.737895
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.162586
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.640406
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.19127
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.814877
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.54082
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.36132
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36311
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81046
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48071
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.21458
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.01761
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.91597
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.14641
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.186624
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.440875
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.718284
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.021172
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.355683
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.725245
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.146858
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.622718
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.169428
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.789895
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.51059
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18124
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32295
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75134
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37522
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.09156
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.91394
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.90243
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.06771
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.178672
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.432213
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.708818
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.010808
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.344255
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.712589
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.131082
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.60498
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.147528
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.764853
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.48035
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16088
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29851
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69183
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27069
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.97021
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.778
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.89575
Ë(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.99755
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.170715
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.423548
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.699345
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.000544
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.332823
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.699929
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.115263
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.587201
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.125186
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.739758
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.4479
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14008
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27359
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64377
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1671
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.85057
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.6446
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.88939
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.93528
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.162755
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.414878
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.689872
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.990284
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.321389
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.687269
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.099408
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.569385
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.100112
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.714622
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.41577
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11891
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24824
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61281
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0645
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.73255
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.5137
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.88337
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.87741
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.154789
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.406206
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.680395
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.980031
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.309953
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.674613
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.08352
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.551535
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.078954
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.689445
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38675
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09731
Ş(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22237
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57193
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99713
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.61619
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.38531
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.87775
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.82405
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.146823
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.397533
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.67092
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.969781
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.298521
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.661961
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.067779
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.533656
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.058732
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.664233
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.35769
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07536
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19604
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52574
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.94169
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.52261
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.33146
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.88818
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.77503
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.138859
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.388864
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.66145
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.959543
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.287094
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.649317
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.052113
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.515751
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.038489
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.638998
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11315
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.053
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16928
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47931
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88651
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.4878
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.34057
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.91236
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.72991
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.130895
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.380196
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.651982
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.949316
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.275674
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.636683
ç(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.037038
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.497825
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.018229
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.613745
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09389
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03029
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14213
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43271
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83154
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.45353
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.29219
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.93667
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.68916
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.122934
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.371533
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.642521
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.938996
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.264263
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.624061
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.023005
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.479882
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.997953
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.588477
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07435
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00719
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1145
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38592
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79469
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41969
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.22877
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.96403
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.65273
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.114593
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.362878
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.63307
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.928637
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.252868
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.611455
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.008993
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.461927
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.97767
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.563202
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05778
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98378
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08314
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33899
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76914
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.38632
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.165
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.01284
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.68659
â(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.10584
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.354231
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.623628
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.918288
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.241481
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.598867
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.995002
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.443964
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.957384
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25933
(393.39, 14.77, 307.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04555
