¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ü(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.394691
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.036566
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.362349
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.710148
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.094126
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.520035
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.995155
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.476918
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00536
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59839
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.256
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98385
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81929
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7401
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81066
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05311
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.73297
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.12514
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.08158
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.007756
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.173407
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.351049
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.537714
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.738998
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.9567
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.192806
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.449727
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.730246
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.037721
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.363279
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.711159
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.095225
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.521258
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.996533
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.477669
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0062
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59931
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25376
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98272
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81532
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73139
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7891
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.02853
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.68006
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.05241
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.97948
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.008528
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.174253
»(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.35187
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.538602
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.739976
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.957762
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.193944
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.450964
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.731601
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.039212
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.364617
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.712646
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.096848
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.523089
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.998552
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.479251
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00795
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60129
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24922
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97757
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80942
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70799
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76408
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00661
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.63056
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.98396
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.84323
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.00949
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.175267
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.352926
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.539705
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.741152
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.959035
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.195343
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.452512
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.733263
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.041044
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.366363
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.714583
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.098996
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.525499
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.001245
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.481668
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01067
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60435
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24954
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97378
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80513
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68459
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73688
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98731
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.58438
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.91989
Ì(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.75847
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.010559
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.17642
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.354131
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.540994
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.742554
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.960551
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.197001
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.454283
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.735235
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.043186
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.368608
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.717029
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.1017
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.528462
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.004553
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.484949
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01432
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60847
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25381
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97147
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80243
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66314
(396.68, 14.11, 247.03) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 13.79875
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97068
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54142
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.86002
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.68933
(396.68, 14.11, 247.03) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 13.60473
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.011763
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.177742
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.355515
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.542528
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.744213
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.96231
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.19889
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.456366
(396.68, 14.11, 247.03) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 6.284705
(396.68, 14.11, 247.03) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 6.191339
(396.68, 14.11, 247.03) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 6.101879
(396.68, 14.11, 247.03) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 6.19701
(396.68, 14.11, 247.03) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 6.589501
(396.68, 14.11, 247.03) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 7.036538
(396.68, 14.11, 247.03) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 7.55022
(396.68, 14.11, 247.03) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 8.146523
(396.68, 14.11, 247.03) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 8.97468
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61365
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25936
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97055
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8014
(396.68, 14.11, 247.03) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 13.32729
ù(396.68, 14.11, 247.03) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 13.63421
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95665
(396.68, 14.11, 247.03) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 13.86635
(396.68, 14.11, 247.03) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 13.85609
(396.68, 14.11, 247.03) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 13.84855
(396.68, 14.11, 247.03) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 13.84371
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.013159
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.179205
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.357106
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.544221
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.746043
(396.68, 14.11, 247.03) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.633054
(396.68, 14.11, 247.03) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.608156
(396.68, 14.11, 247.03) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.584561
(396.68, 14.11, 247.03) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.562243
(396.68, 14.11, 247.03) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.862356
(396.68, 14.11, 247.03) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 6.40498
(396.68, 14.11, 247.03) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 7.002147
(396.68, 14.11, 247.03) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 7.445304
(396.68, 14.11, 247.03) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 7.949999
(396.68, 14.11, 247.03) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 8.529879
(396.68, 14.11, 247.03) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 9.202941
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02452
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61992
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26622
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97104
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80195
(396.68, 14.11, 247.03) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 13.30255
(396.68, 14.11, 247.03) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 13.67664
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.94526
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48916
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.75294
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.56926
(396.68, 14.11, 247.03) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 14.10545
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.014664
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.180809
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.358877
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.546132
(396.68, 14.11, 247.03) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.662425
(396.68, 14.11, 247.03) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.636179
(396.68, 14.11, 247.03) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.611265
(396.68, 14.11, 247.03) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.662189
(396.68, 14.11, 247.03) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.944201
(396.68, 14.11, 247.03) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 6.257059
(396.68, 14.11, 247.03) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 6.606041
(396.68, 14.11, 247.03) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 6.997695
(396.68, 14.11, 247.03) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 7.440257
(396.68, 14.11, 247.03) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 7.944233
(396.68, 14.11, 247.03) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 8.523224
(396.68, 14.11, 247.03) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 9.19518
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03107
ì(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62729
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27434
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97389
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80414
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64504
(396.68, 14.11, 247.03) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 13.84887
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93011
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.4758
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.70556
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.51818
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.016307
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.182582
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.360827
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.548233
(396.68, 14.11, 247.03) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.666686
(396.68, 14.11, 247.03) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.640419
(396.68, 14.11, 247.03) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.615483
(396.68, 14.11, 247.03) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.659448
(396.68, 14.11, 247.03) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.941168
(396.68, 14.11, 247.03) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 6.253688
(396.68, 14.11, 247.03) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 6.602273
(396.68, 14.11, 247.03) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 6.993454
(396.68, 14.11, 247.03) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 7.435452
(396.68, 14.11, 247.03) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 7.901767
(396.68, 14.11, 247.03) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 8.180092
(396.68, 14.11, 247.03) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 8.480455
(396.68, 14.11, 247.03) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 8.822635
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63573
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28375
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98455
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80795
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65015
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63515
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90964
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.46549
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.66223
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.47294
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.018114
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.184556
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.362989
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.550551
(396.68, 14.11, 247.03) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.672071
(396.68, 14.11, 247.03) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.645776
(396.68, 14.11, 247.03) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.620816
(396.68, 14.11, 247.03) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.656843
(396.68, 14.11, 247.03) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.938288
(396.68, 14.11, 247.03) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 6.250488
(396.68, 14.11, 247.03) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 6.519526
(396.68, 14.11, 247.03) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 6.702579
(396.68, 14.11, 247.03) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 6.897593
(396.68, 14.11, 247.03) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 7.105721
Ó(396.68, 14.11, 247.03) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 7.52724
(396.68, 14.11, 247.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.514235
