¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
À(381.37, 14.15, 307.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.24237
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.88408
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.85555
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.83134
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.094707
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.402796
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.740338
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.111812
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.522505
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.978819
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.488744
Á(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06212
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71818
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49741
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40143
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37236
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36247
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1225
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96757
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78596
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59821
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.51088
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.13679
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.09913
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.05438
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.02555
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.00107
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.123433
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.434149
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.774803
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.149872
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.56472
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.02586
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.541512
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12174
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80107
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59318
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51324
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46864
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55533
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35054
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19152
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01608
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.86694
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.73397
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.31495
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.27692
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.23172
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.20259
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.17784
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.15225
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.465739
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.809513
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.18815
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.607182
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.073208
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.594694
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18529
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88489
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6901
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62662
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56635
Æ(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76683
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58658
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42316
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.26189
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.08724
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.96473
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.50044
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.46201
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.41636
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.38689
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.36186
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.39322
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.181156
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.497397
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.844329
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.226673
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.649875
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.120941
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.648165
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2592
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96963
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78822
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74149
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68299
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98543
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81451
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66286
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48812
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.30395
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.73693
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.69351
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.65466
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.60853
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.57874
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.5534
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.53252
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.210221
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.529203
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.879387
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.265322
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.69285
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.168916
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.702568
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33385
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05527
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8875
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85538
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83023
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21155
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03732
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89532
È(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.69217
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.52801
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.93834
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.89444
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.85516
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.80854
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.77839
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.75274
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.239326
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.56117
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.914499
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.304226
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.736067
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.217191
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.768681
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40919
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14186
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98802
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94412
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98035
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44537
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.26768
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.07866
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.90292
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.75966
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.14791
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.10352
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.06379
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.01664
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.98612
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.96015
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.20928
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.268614
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.59325
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.949833
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.343264
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.779479
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.265749
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.835378
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48519
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22933
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0896
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07242
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13336
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67448
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45065
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.28618
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.1206
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.99935
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.36597
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.32106
Ç(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.28085
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.23317
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.20226
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.17595
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.15421
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.297975
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.625432
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.985299
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.382563
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.8232
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.32248
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.902575
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56194
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31769
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1925
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20536
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47958
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88471
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61166
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.50004
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.34561
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.24985
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.59283
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.54738
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.50667
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.45842
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.42712
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.40045
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.327397
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.657738
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.020919
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.42199
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.867035
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.382275
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.970396
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63937
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40693
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29832
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34068
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87974
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03574
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77733
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.7206
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.57819
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.5333
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.82885
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.78283
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.74161
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.69277
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.66105
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.94552
Ç(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.356913
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.690155
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.056661
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.461527
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.914842
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.442494
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03866
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71743
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49708
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41456
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47838
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28028
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19096
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.96709
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.94801
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.83334
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.89835
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.0744
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.02779
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.98603
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.93657
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.9044
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.87697
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.386484
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.722649
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.092488
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.501292
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.968606
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.503141
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10752
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79622
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58809
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53219
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61848
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47178
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35048
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.1761
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.18419
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.10777
(381.28, 14.21, 306.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.29586
