¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
­(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.734337
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 13.69623
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 13.67286
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 13.67429
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 13.69119
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 13.84329
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 13.58757
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 14.03621
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 14.06254
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 14.10424
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.172318
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.343992
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.544124
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.760995
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.983271
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.216228
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.487002
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.783824
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.09685
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.437821
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.84564
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.302488
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.800687
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05018
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75992
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57998
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.538
’(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 13.5099
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 13.4487
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 13.40644
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 12.99275
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 13.0185
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 13.08489
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 13.2118
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 13.23217
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 13.34416
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 13.37213
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 13.40283
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.177444
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.347554
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.547977
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.765174
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.992374
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.2235
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.494955
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.792552
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.117488
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.450453
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.85974
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.318326
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.822392
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07463
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78805
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6126
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57634
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 13.32694
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 13.21402
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 12.97409
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 12.96522
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 12.98486
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 12.90319
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 13.12067
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 12.8034
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 12.79667
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 12.8268
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 13.261
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.182748
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.351215
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.551936
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.769469
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.001737
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.230951
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.503102
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.801497
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.130051
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.463343
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.874131
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.334492
Ÿ(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.8445
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09962
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81674
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64592
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61548
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 13.48757
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 13.25431
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 13.03167
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 13.02229
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 13.04081
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 12.364
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 12.34839
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 12.81641
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 12.80524
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 12.86013
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 13.04312
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.18823
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.355973
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.556004
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.773882
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.010767
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.239092
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.511445
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.810658
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.140154
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.476487
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.888809
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.350986
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.867013
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12508
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84603
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67995
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65549
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70771
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91821
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 13.09233
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.95754
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.94232
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.92946
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.91896
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.91079
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 12.86463
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 12.89707
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 13.00915
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.19389
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.362036
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.560178
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.77841
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.015694
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.249783
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.519985
Ÿ(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.820036
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.150497
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.489889
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.903777
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.367811
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.889931
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15105
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87592
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71471
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69638
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74473
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89908
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.57166
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.5563
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.54303
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.53184
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.44765
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.43998
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 12.9271
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 12.93766
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 13.44185
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.19973
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.36829
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.564459
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.783055
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.020751
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.260757
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.528719
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.829628
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.161079
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.507499
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.919035
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.384965
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.541755
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17753
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90637
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75013
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73806
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7829
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.18753
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.17086
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.15622
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.1436
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.521
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.46494
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.41149
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.36059
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.31219
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.28651
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.205358
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.374735
­(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.568845
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.787815
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.025932
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.272015
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.537647
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.839437
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.171902
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.532936
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.934584
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.402448
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.565426
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20455
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.46103
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.39758
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.35041
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.33298
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.817121
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.801188
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.787211
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.775178
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.54723
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.33836
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.32609
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 13.51908
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.04513
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.45129
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.208605
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.381372
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.573337
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.792689
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.03124
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.283559
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.546773
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.849462
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.182964
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.552153
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.950421
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.420261
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.587052
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.13244
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.06828
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.01936
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.990146
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.491638
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.474476
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.459215
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.445846
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.434347
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.56432
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.4011
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.38871
¥(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.52543
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.34308
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.18341
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.211949
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.388201
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.577936
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.797678
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.036673
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.295389
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.556093
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.859702
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.194265
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.564687
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.966548
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.438406
(398.75, 14.70, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.60629
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.919849
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.783871
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.750764
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.728445
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.173162
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.156681
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.142037
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.129217
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.217854
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.320627
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.322081
(398.75, 14.70, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.325355
