¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ó(337.04, 7.72, 345.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.676939
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17243
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8934
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72678
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.45576
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.04579
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.06074
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.17294
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.83502
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.10946
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.06436
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.322617
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.579666
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.859901
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.166514
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.500968
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.859876
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.278004
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.764099
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.312778
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.827928
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36393
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96406
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55219
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19727
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9213
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76175
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.36311
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.06908
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.15541
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.23063
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.78232
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.06464
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.00911
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.906139
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.571254
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.850704
ß(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.156434
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.489533
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.847286
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.25623
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.739596
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.285067
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.806802
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34037
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93758
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57518
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22293
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95018
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79776
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.2721
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.09365
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.25303
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.30097
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.73173
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.01927
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.95786
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.63133
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.897587
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.56285
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.841528
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.146368
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.478189
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.834742
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.234481
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.715159
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.257345
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.786046
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31724
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91166
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57496
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24925
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98004
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83484
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.19355
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.12731
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.31065
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.41519
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.68325
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.89705
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.78558
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.97079
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.889033
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.130383
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.832366
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.13634
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.466878
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.822306
Õ(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.214915
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.690725
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.229686
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.755621
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29456
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88622
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5706
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24437
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00413
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87303
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.14673
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.17421
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.34231
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.533
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.76299
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.77928
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.47664
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.61516
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.880481
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.12107
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.823184
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.126266
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.455621
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.809879
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.201164
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.666286
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.202053
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.72554
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27229
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86123
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55555
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24018
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99941
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90073
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.18078
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.21385
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.3755
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.65451
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.90236
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.66586
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.3814
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.28608
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.27761
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.871932
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.111762
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.37324
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.116252
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.444437
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.797547
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.187541
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.641891
Ï(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.174428
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.695808
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25045
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83674
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52766
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23669
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99547
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.8679
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.18231
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.25453
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.42894
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.77981
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.04622
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.55674
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.30032
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.97023
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.03102
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.863387
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.102271
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.362893
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.106244
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.433307
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.785309
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.173996
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.617562
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.146894
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.666418
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22903
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81277
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50015
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23389
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99226
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.75655
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.18089
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.29664
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.48886
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.86976
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.1947
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.45178
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.22361
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.85158
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.79385
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.63223
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.854846
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.092446
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.352554
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.637216
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.422253
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.773131
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.160505
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.593197
É(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.11941
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.637351
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20301
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78927
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47308
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23174
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98986
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.64963
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.18042
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.3402
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.55072
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.92113
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.34793
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.44592
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.15119
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.77476
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.5071
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.38703
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.846314
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.082993
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.342228
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.625892
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.41127
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.761006
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.147092
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.575387
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.091967
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.608685
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17078
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76623
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44637
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23029
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98822
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.5446
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.18091
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.32394
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.61264
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.99607
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.77854
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.49117
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.11382
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.71523
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.36398
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.15136
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.02157
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.837792
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.073549
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.331916
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.614587
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.925089
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.748993
Ò(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.133808
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.560587
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.064605
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.580342
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1389
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74373
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42009
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22834
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98735
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.43611
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.18237
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.28922
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.66696
(337.00, 7.83, 345.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.07339
