¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ç(327.45, 6.95, 329.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.9231
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.66989
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.193122
ç(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.757117
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.991606
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.247066
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.526724
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.830433
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.12666
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.428349
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.755062
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.110025
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.497754
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.941567
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38389
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86965
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40215
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98252
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66365
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42968
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35189
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44834
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.95234
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.47691
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.81157
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.182857
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.392717
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.98218
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.239648
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.518708
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.821711
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.115414
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.416194
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.741962
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.095756
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.495581
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.936387
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37826
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86342
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39857
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01212
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69784
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46818
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40356
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.21245
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.99166
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.57291
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.95757
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.172782
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.381895
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.975234
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.232441
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.510897
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.813232
Ö(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.104643
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.404585
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.729355
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.082087
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.493966
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.931989
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37341
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85813
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39269
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02596
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72764
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50828
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45703
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.80561
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.063
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.67206
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.10797
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.162898
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.371277
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.59557
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.225469
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.503346
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.805026
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.094371
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.393472
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.717358
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.077333
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.492841
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.928284
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3694
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85369
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40279
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04084
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74438
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53826
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.03892
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.88075
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.13476
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.77443
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.26291
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.153204
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.360864
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.584359
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.827841
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.496032
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.797057
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.084571
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.382898
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.705891
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.076804
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.492272
¹(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.925357
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36619
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85019
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41849
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05678
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76231
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.3643
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.85251
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.95818
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.20867
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.88009
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.42251
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.143701
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.350658
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.573371
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.815762
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.083844
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.789382
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.075225
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.372843
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.697784
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.076771
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.492225
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.923174
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36379
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84861
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43508
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07384
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.67535
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.96162
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.92404
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.03794
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.28476
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.98913
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.58933
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.134387
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.340658
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.562608
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.803896
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.070972
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.361366
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.791275
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.363306
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.698186
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.07721
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.492732
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.921702
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36219
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86431
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45261
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.9129
‚(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.21415
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.00744
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.99758
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.12009
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.36307
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.1016
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.76818
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.125265
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.330864
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.551032
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.792245
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.058334
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.347613
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.636961
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.947701
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.699077
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.078153
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.493735
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.921031
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36143
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88089
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.07821
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.54931
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.23128
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.05479
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.07318
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.19166
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.44364
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.21762
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.95213
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.116333
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.321277
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.539404
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.780808
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.045932
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.334118
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.614257
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.923025
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.263933
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.627879
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.057159
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.492787
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.936802
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38496
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.92633
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.56557
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.24955
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.10369
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.15088
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.26538
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.52651
é(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.33724
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.14135
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.107593
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.311893
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.528036
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.769585
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.033762
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.32088
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.592022
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.898864
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.245096
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.60728
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.004581
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.434601
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.898149
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.36881
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.92258
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.58284
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.26897
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.15417
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.23072
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.34176
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.61172
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.46058
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.336
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.099044
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.30272
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.516929
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.758579
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.02183
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.304577
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.570253
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.875217
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.226757
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.587232
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.984091
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.418233
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.88427
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.35355
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.91969
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.60115
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.28954
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.20623
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.30971
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.42087
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.69931
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.58772
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.53623
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.090687
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.29375
(327.45, 6.94, 329.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.506081
