¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ü(327.94, 7.21, 325.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.130708
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.389705
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.513439
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.645282
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.792226
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.974916
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.173135
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.376791
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.562766
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.765159
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.995389
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.24604
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.493758
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.771474
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.225687
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.609918
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.221577
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.773315
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.721264
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.54598
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.38205
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.20736
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.94203
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93222
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.93192
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.88102
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.35958
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.383557
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.506907
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.63833
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.785513
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.967651
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.165248
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.370778
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.556304
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.758176
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.987813
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.237792
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.487607
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.76119
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.213951
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.609882
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.21303
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.788557
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.757401
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.59381
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.44386
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.2776
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.01667
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00801
…(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.03969
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.04267
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.25433
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.377644
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.500625
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.631645
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.778963
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.960562
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.157555
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.365119
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.550227
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.751566
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.980642
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.229987
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.482024
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.751163
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.202509
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.610547
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.204507
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.804751
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.794823
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.64272
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.50767
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.35016
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.09413
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10363
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14126
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.21021
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.15967
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.371964
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.494592
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.625226
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.772574
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.95365
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.150052
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.359815
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.544531
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.74533
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.973877
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.222623
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.477008
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.741392
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.191361
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.611913
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.196015
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.8219
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.833549
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.69272
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.57353
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.42507
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70575
‹(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20243
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.24653
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.34689
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.07026
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.366518
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.488807
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.619071
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.766348
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.946915
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.142741
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.354866
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.539215
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.739464
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.967515
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.2157
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.472559
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.731875
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.180504
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.61398
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.187552
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.840014
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.873598
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.74383
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.64148
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.50349
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77102
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30454
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.35565
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.47617
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.98602
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.361303
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.483271
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.61318
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.760283
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.940352
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.135621
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.348047
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.534277
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.733969
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.961554
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.209214
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.468674
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.725146
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.169941
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.616751
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.179121
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.859102
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.914992
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.79607
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.71157
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06289
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83858
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40997
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.46868
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.6105
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.97264
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.35487
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.477981
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.607553
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.754381
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.933968
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.128694
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.340506
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.529719
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.728841
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.955995
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.203165
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.46535
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.721545
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.15967
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.620225
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.170722
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.879169
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.941016
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.84945
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.78385
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10431
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90847
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51884
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.5998
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.59164
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.348313
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.472937
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.602188
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.74864
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.927759
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.121957
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.333172
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.525538
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.724084
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.950835
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.197552
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.46259
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.718554
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.149691
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.624403
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.162358
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.900227
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.956314
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.90397
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54744
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1479
–(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98443
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63508
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.74091
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.54602
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.94354
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.341865
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.468139
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.597085
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.743061
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.921725
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.115411
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.326049
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.521734
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.719692
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.946074
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.192371
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.46039
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.716169
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.140002
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.629289
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.154029
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.922282
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.971564
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.95968
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58913
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19374
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07721
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72573
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.88674
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.50398
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.82779
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.335527
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.463586
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.592243
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.737644
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.915866
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.109058
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.319135
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.518306
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.715668
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.941711
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.187624
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.456085
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.714392
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.130608
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.634881
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.145738
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.945349
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.986763
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.01657
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6329
˜(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24187
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15652
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80833
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.03735
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.4655
(327.93, 7.20, 325.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.71795
