¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ì(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.60877
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.144579
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.372791
…(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.616251
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.88045
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.168085
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.482328
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.826987
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.206628
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.591177
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.949524
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.341011
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03695
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88287
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51053
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03005
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60128
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43314
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.18874
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.57703
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.50787
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.908607
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.052159
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.205438
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.3694
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.545075
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.733834
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.931775
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.145009
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.375452
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.619496
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.88397
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.171924
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.486537
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.831595
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.211672
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.629424
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.991116
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.386382
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1154
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02015
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62649
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15691
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74063
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20055
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.08005
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.61168
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.59358
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.908912
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.052472
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.205773
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.369732
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.545475
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.734222
‚(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.932485
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.145812
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.376297
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.623229
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.888
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.1763
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.491288
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.836845
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.217465
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.638711
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.034176
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.433407
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19585
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16238
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74663
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28844
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88529
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43826
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.08463
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.58076
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.63994
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.909425
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.053047
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.206355
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.370359
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.54613
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.734957
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.933584
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.146993
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.377597
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.627361
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.89251
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.181217
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.496709
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.842746
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.223991
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.645954
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.078716
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.482064
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27829
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29971
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87111
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42057
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01217
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82622
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.09269
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.50958
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.88066
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.910143
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.053834
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.20717
„(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.371234
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.547087
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.735975
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.935047
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.148545
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.379255
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.6293
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.897568
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.186715
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.502673
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.849322
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.231245
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.653985
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.124339
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.53239
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36286
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40212
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98394
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53141
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13397
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23598
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.10419
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.6295
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.911094
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.054822
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.208256
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.372413
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.548303
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.73732
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.936842
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.150452
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.381345
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.631562
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.903079
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.192752
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.509291
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.856568
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.239204
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.662811
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.134193
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.584477
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44953
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44531
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08885
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64627
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26033
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59243
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.11922
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.9267
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.912277
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.056083
†(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.209581
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.373837
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.549858
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.738979
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.938946
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.152765
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.383824
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.634268
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.906562
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.199349
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.516497
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.864474
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.247915
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.672474
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.144949
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.645976
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50129
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48504
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19749
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76532
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39136
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85141
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.40277
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.2364
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.913679
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.057575
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.211174
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.375528
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.551659
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.740923
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.941447
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.155454
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.386732
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.637398
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.909979
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.206497
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.52429
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.873071
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.257374
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.682945
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.156624
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.701235
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53545
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52601
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30747
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8887
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52726
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1208
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.71852
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.55921
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.915302
ÿ(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.059302
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.213033
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.377493
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.553797
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.743164
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.944304
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.158522
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.390079
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.641039
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.9139
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.211631
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.532722
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.882318
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.267588
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.694242
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.169242
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.705333
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57073
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56827
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3544
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01652
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69271
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40109
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.04782
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.8541
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.917139
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.06126
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.215128
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.379704
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.556162
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.745755
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.947534
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.161983
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.393788
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.645037
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.918274
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.216429
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.54179
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.892222
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.278537
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.706387
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.182737
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.71626
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60704
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6118
(327.42, 7.23, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40329
