¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
”(377.84, 16.12, 285.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.367973
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.24296
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.774145
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33348
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9622
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72882
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3863
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.493921
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.682589
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.885864
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.478935
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.721165
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.987006
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.284009
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.608888
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.951982
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.319833
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.742443
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.214348
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.742069
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30837
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93388
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6825
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33066
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.486793
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.674926
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.877604
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.469922
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.711403
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.974399
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.270241
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.593801
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.934191
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.30031
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.717255
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.186308
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.710643
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2802
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90636
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63716
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27666
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.479814
¡(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.667423
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.869519
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.461148
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.701929
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.962769
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.256714
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.57904
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.916863
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.281232
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.692613
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.158804
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.679857
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25091
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87779
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59267
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2244
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91437
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.472985
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.662285
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.861977
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.452611
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.692702
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.952782
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.243496
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.564559
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.899919
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.262681
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.668436
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.131933
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.64978
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22236
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84555
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55168
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17374
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85778
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.470585
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.656599
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.853119
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.444313
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.683744
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.943034
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.230559
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.550395
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.883409
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.244536
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.644777
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.105606
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.62029
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19451
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81421
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51644
“(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12471
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.803
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.466379
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.64855
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.84446
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.436215
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.67499
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.933601
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.217899
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.536532
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.867308
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.226879
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.62267
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.079816
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.591436
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16628
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78366
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48178
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11495
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75002
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.459052
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.640687
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.836003
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.046551
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.666528
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.924407
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.205508
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.522982
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.851617
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.209692
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.603731
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.054633
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.563258
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13452
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75398
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44804
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11063
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73993
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.451896
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.63301
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.827747
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.037648
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.658352
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.915517
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.194839
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.509725
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.83638
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.192973
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.58528
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.029987
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.535667
–(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10349
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72514
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41522
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10757
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73654
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.444914
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.625519
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.819691
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.028963
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.650376
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.90692
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.18548
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.496819
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.821544
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.176705
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.567382
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.005864
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.508749
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07321
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69709
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38318
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1058
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73458
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.438103
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.618214
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.811836
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.020495
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.642253
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.898568
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.176414
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.484172
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.807109
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.160895
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.549953
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.982344
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.482433
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04357
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66989
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35213
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09559
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73404
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.431467
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.611095
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.804183
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.012245
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.632466
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.889071
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.167666
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.471312
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.793096
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.145518
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.533033
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.961123
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.456758
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01469
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6435
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32209
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06142
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73494
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.425002
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.604162
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.796729
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.004212
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.62292
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.878744
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.156599
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.458881
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.779502
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.130581
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.516623
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.942961
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.431648
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.986514
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61289
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29304
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0284
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73729
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.41871
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.597415
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.789475
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.996395
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.219912
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.868685
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.14567
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.446764
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.766308
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.116124
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.500724
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.925364
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.407182
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.959023
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58178
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26494
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9965
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74102
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.412592
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.590855
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.782424
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.988796
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.211701
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.858946
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.135059
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.435063
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.75352
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.102123
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.485298
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.908309
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.383349
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.932215
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55147
(377.79, 16.10, 285.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23783
