¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
™ (422.97, 14.95, 246.48) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.244889
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80513
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.00948
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.02584
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.35899
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.684181
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.900276
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.135206
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.3901
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.668448
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.973572
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.309488
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.19155
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.626869
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.112945
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.649247
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24207
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91477
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68077
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51823
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48785
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35003
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67238
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.91227
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.88001
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.95238
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.26036
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.68159
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.897828
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.132239
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.386868
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.664912
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.96969
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.305464
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.187849
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.622768
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.108332
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.642108
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23401
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9056
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68585
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54891
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52838
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26151
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74271
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.12553
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.75604
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.88071
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.16424
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.67905
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.89543
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.129333
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.383699
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.661448
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.965885
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.301529
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.184271
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.618756
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.103869
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.635218
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22621
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89673
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67838
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58024
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63874
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17441
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.64338
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.1639
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.62739
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.81082
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.07061
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.67673
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.892941
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.126484
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.380596
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.658055
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.962538
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.297683
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.180827
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.614923
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.099541
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.62851
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21864
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88812
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67113
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60217
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75015
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08867
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5401
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.04482
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.48824
‹(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.74269
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.97943
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.84878
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.8217
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.79952
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.78219
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.76972
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.76209
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.674605
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.890375
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.123697
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.377559
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.654734
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.960069
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.293926
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.66299
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.611193
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.095369
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.622091
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21137
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87981
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66413
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59397
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70208
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00428
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43891
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.92897
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.35302
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.6763
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.89067
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.67253
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.887864
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.12097
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.374588
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.651485
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.956742
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.290256
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.658927
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.6076
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.09137
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.615818
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20435
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87181
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65737
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58611
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63293
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92119
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33975
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.81624
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.22159
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.61163
ï(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.8043
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.6705
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.885409
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.118304
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.371685
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.648309
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.953496
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.28668
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.654964
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.604144
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.087454
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.609848
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19756
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86412
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65089
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5785
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60788
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83946
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24258
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.7066
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.21384
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.54868
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.7203
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.668443
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.883009
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.115699
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.368845
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.646323
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.950332
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.28319
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.651099
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.058249
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.082711
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.604084
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19105
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85669
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6446
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56079
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58365
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75903
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14734
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59995
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.12003
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.48741
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.63864
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.666279
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.880667
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.113156
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.366075
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.644457
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.947249
‚(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.279792
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.647336
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.05298
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.077004
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.598548
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18482
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8496
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63859
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54249
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56007
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72756
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05402
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.49622
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.03084
(422.88, 14.91, 246.44) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 19.85962
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.55928
(422.88, 14.91, 246.44) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 19.92455
(422.88, 14.91, 246.44) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 19.80282
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.664167
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.878381
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.110673
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.363371
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.642269
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.944251
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.276486
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.643674
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.047847
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.067732
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.593248
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17883
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84278
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63245
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5246
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53706
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70684
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96599
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.39535
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.94617
(422.88, 14.91, 246.44) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 19.65238
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.48221
(422.88, 14.91, 246.44) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 19.74684
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.662109
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.876153
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.108254
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.361183
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.639611
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.941335
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.273273
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.640109
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.042847
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.491041
ş(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.583861
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17307
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83627
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61739
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5071
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51465
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69477
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.94301
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.64357
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.86592
(422.88, 14.91, 246.44) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 19.78824
(422.88, 14.91, 246.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.4074
