¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¦(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.676075
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.610638
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.824322
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.056145
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.308487
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.584085
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.886291
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.219079
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.584859
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.973287
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.405394
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.895185
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.452314
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08603
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75174
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48708
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47954
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89627
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84991
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56364
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.24559
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.72829
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.69685
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.66953
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.6463
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.906467
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.065381
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.235943
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.419528
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.617568
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.831831
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.064314
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.31734
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.593783
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.896969
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.230782
‹(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.596043
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.985708
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.419525
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.915304
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.475098
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11201
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77355
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.509
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52715
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00146
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9163
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.54728
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.22789
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.90374
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.87179
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.84398
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.82031
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.911791
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.071096
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.242103
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.426155
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.624722
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.839575
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.0727
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.3265
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.603793
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.907945
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.242921
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.607739
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.998637
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.438032
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.936082
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.498644
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13888
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79646
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53213
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57626
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10956
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88914
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.53382
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.21329
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.08635
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.05385
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.02554
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.00141
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.917324
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.077013
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.248454
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.433001
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.632121
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.847557
Œ(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.081386
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.335987
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.614145
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.9193
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.255398
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.619873
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.012104
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.457114
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.957573
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.522978
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16667
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8205
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56098
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62683
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2206
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86465
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52323
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.3137
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.27636
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.2433
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.21446
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.18983
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.923033
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.083092
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.255013
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.440039
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.639743
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.855765
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.090329
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.345725
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.624796
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.930964
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.268334
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.632524
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.028759
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.476812
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.979755
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.548074
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19453
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84564
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62567
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67888
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33467
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84281
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51548
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.48666
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.47407
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.4404
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.41101
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.38586
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.928886
Œ(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.08938
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.261741
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.447296
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.647537
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.864286
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.099559
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.355745
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.635799
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.943035
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.281638
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.645635
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.046951
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.49719
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.002609
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.573988
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21774
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87194
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68552
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73245
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48594
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82358
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.50793
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.58595
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.58147
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.58022
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.58221
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.58743
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.934921
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.095865
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.268692
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.454769
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.655616
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.872985
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.109008
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.366068
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.647074
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.955438
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.295309
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.660295
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.065666
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.518102
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.02618
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.600726
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24194
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90277
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7472
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78754
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49892
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80696
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48984
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.72934
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.69933
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.67266
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.64933
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.6293
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.941101
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.102489
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.275833
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.462429
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.663909
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.881965
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.118745
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.376712
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.658696
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.968219
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.309421
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.677639
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.084977
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.539672
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.050468
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.628246
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26715
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97526
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81074
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84419
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51337
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79293
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47458
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.89969
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.86911
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.84193
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.8181
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.79761
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.947491
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.109314
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.283154
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.470342
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.672428
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.891196
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.128792
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.387626
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.670668
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.98137
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.323921
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.695496
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.10481
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.561885
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.075457
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.656583
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29336
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04959
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87623
‘(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92531
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57008
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.67033
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.65996
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.65265
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.6484
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.64721
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.64906
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.65397
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.954004
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.116303
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.290651
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.478427
(419.76, 8.53, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.681182
