¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¢(346.43, 6.89, 370.69) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.59131
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.228586
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.644698
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.10705
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.623577
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20435
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86199
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6126
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52261
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35295
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12209
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.585
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59848
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.15398
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.93972
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.34782
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.503898
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.845391
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.22112
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.636445
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.097818
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.613208
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19265
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8487
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59739
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48966
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33506
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14549
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64968
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51477
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.04145
„(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.74885
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.95068
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.70565
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.497559
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.838436
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.213479
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.627933
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.088335
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.602598
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18069
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83506
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58178
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45618
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31771
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16895
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71372
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43389
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.95518
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.62821
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.55422
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.29566
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.491076
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.831317
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.2056
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.619235
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.078625
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.591712
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16843
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82113
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56578
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4231
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.301
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19243
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76814
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35571
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.87177
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.51117
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.26413
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.90483
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.6587
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.484439
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.824026
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.197579
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.610326
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.068708
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.580608
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15585
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80685
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54943
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40418
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28481
„(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21598
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80237
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28024
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.79128
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.39757
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.14038
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.60634
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.25518
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.96504
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.477664
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.816582
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.189322
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.6012
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.05853
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.569235
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14303
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79227
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5327
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38483
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28981
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23956
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73676
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20736
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71358
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.28739
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.99659
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.42246
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.94292
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.62435
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.470709
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.808926
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.180912
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.591889
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.048172
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.557604
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1299
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77736
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51565
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36509
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31033
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26319
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65754
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15939
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63868
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.18051
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.84883
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.26742
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.74581
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.2982
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.40128
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.463618
†(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.801145
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.172332
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.58236
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.03757
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.545721
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11654
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76214
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4982
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34491
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32905
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28687
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57994
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13664
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57183
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.09889
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.70618
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.11773
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.55561
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.09643
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.67365
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.07806
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.456368
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.793201
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.163562
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.572671
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.026768
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.533599
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10286
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74664
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48043
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32437
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30502
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31057
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50399
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11604
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.55007
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02469
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.56844
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.9733
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.40095
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.90182
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.46694
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.11148
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.448981
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.785096
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.154646
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.562746
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.015744
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.521271
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08895
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73086
…(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46234
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30344
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28055
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33428
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42967
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0976
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.53057
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.9909
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.43542
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.83391
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.25463
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.71408
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.26768
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.87764
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.62921
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.441462
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.776835
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.145517
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.55266
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.004477
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.508675
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07478
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71475
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44392
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28216
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25567
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35802
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35693
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08125
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51331
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97258
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.38914
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.69941
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.11355
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.55125
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.07556
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.67211
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.3685
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.2201
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.433775
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.768414
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.136274
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.542402
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.993059
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.495886
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06034
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69835
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42517
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26047
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23038
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36992
‡(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28577
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06704
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.49827
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.95672
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.39788
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.68026
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.97749
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.40843
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.89033
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.47407
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.11773
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.91076
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.425964
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.759853
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.126817
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.531942
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.981418
(346.43, 6.89, 370.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.482847
