¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ö(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.467377
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.443079
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.912329
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42731
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18939
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29929
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63704
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80325
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21276
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.70677
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.14695
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.01045
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.81172
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.68421
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.32144
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.637299
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.983295
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.328114
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.68246
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.070122
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.495989
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.965851
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48676
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33316
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47377
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83242
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03948
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.54777
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.08512
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.40244
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.31071
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.13724
·(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.03834
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.321222
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.637086
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.983484
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.365342
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.723131
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.114719
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.545053
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02011
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58886
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4796
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65197
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03214
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28299
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89611
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.36532
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.66592
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.62265
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.47589
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.40731
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.320955
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.636782
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.992689
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.403069
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.764318
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.159863
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.594755
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07509
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72053
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62879
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83398
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23624
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55288
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.25832
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.60171
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.93776
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.88316
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.66702
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.51663
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.32057
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.63638
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.001647
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.428938
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.805963
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.205592
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.645145
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13086
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.855
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78075
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00307
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4449
´(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85764
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.63534
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.76088
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.01273
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.87744
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.66088
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.51002
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.320086
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.635841
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.01032
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.438597
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.848142
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.251846
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.696146
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21363
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99219
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93548
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1751
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65814
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12409
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.64989
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.80252
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.00517
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.8438
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.65768
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.34028
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.319503
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.635196
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.018707
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.447973
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.890803
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.2987
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.747827
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33404
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13228
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09305
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35042
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7958
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17839
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.63965
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.84541
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.95022
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.78405
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.65736
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.4872
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.31884
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.639696
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.026851
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.457045
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.933983
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.34613
¸(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.800151
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4567
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27523
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25349
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45469
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81024
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23245
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.62995
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.88959
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.89787
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.72713
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.63292
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.62067
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.318065
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.646768
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.034689
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.465789
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.947608
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.394127
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.858871
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58162
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42113
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33824
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46932
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8193
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28634
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.62084
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.93113
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.84806
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.82509
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.93946
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.76064
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.317203
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.653578
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.042246
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.474215
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.957083
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.442706
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.968854
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7089
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48104
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35692
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48299
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82738
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33997
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.61222
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.94669
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.19037
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.3513
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.27001
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.9008
º(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.316269
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.660131
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.049515
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.482327
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.966197
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.491856
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08065
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74521
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48688
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37486
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49568
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83449
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39334
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.62961
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.29634
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.6855
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.70712
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.6136
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.315216
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.666444
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.056514
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.490096
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.974914
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.520433
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09956
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74998
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49234
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39215
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50736
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84059
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41927
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.78331
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.88636
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.17745
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.03562
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.97063
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.319233
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.672466
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.063198
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.497569
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.98313
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.515686
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10339
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75434
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49738
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40873
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51806
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84569
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43017
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.93986
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.50942
Ë(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.49194
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.36982
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.34161
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.881206
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.678247
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.069586
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.504202
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.978167
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.510092
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10693
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75839
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50196
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42457
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5322
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84975
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44471
(420.44, 14.35, 318.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.09935
