¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ï(369.98, 7.26, 351.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.854177
(369.73, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.32918
(369.73, 7.25, 351.19) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 3.857429
(369.73, 7.25, 351.19) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 3.890563
(369.73, 7.25, 351.19) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 3.925043
(369.73, 7.25, 351.19) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 3.960918
(369.73, 7.25, 351.19) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.057257
(369.73, 7.25, 351.19) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.169835
(369.73, 7.25, 351.19) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.2897
(369.73, 7.25, 351.19) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.417545
(369.73, 7.25, 351.19) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 5.042562
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.10458
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.089366
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.063653
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.326774
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.615117
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.747907
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.87081
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.999663
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 7.04279
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 7.031102
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 7.02082
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.926004
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 4.990472
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.006367
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.447281
(369.73, 7.25, 351.19) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 8.418035
(369.73, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.91635
(369.73, 7.25, 351.19) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 3.806384
(369.73, 7.25, 351.19) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 3.838388
(369.73, 7.25, 351.19) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 3.871696
(369.73, 7.25, 351.19) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 3.922076
(369.73, 7.25, 351.19) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.026269
(369.73, 7.25, 351.19) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.136977
(369.73, 7.25, 351.19) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.254799
(369.73, 7.25, 351.19) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.380407
(369.73, 7.25, 351.19) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 6.144608
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.136984
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.707403
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.986231
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.242314
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.473498
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.584912
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.701557
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.823765
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.829076
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.817783
ç(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.807852
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.689533
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.50339
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.019166
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.304723
(369.73, 7.25, 351.19) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 8.198715
(369.73, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.5243
(369.73, 7.25, 351.19) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 3.757175
(369.73, 7.25, 351.19) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 3.788106
(369.73, 7.25, 351.19) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 3.820303
(369.73, 7.25, 351.19) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 3.893521
(369.73, 7.25, 351.19) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 3.996053
(369.73, 7.25, 351.19) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.104952
(369.73, 7.25, 351.19) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.220799
(369.73, 7.25, 351.19) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.375403
(369.73, 7.25, 351.19) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 6.015542
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.170815
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.68233
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.911222
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.160579
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.324608
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.430573
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.541447
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.641467
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.629209
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.618282
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.608679
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.470068
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.295603
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.052257
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.170251
(369.73, 7.25, 351.19) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 7.991924
(369.73, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.26211
(369.73, 7.25, 351.19) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 3.709718
(369.73, 7.25, 351.19) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 3.739633
(369.73, 7.25, 351.19) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 3.770776
(369.73, 7.25, 351.19) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 3.865662
(369.73, 7.25, 351.19) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 3.966586
(369.73, 7.25, 351.19) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.073737
(369.73, 7.25, 351.19) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.187677
(369.73, 7.25, 351.19) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.657937
(369.73, 7.25, 351.19) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 5.892584
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.251121
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.615317
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.83853
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.081458
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.183327
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.284251
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.38979
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.453804
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.441925
Ş(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.43134
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.422041
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.265882
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.10195
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.780139
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.084728
(369.73, 7.25, 351.19) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 7.796658
(369.73, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.46654
(369.73, 7.25, 351.19) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 3.66394
(369.73, 7.25, 351.19) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 3.69289
(369.73, 7.25, 351.19) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 3.74472
(369.73, 7.25, 351.19) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 3.838485
(369.73, 7.25, 351.19) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 3.937855
(369.73, 7.25, 351.19) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.043314
(369.73, 7.25, 351.19) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.155411
(369.73, 7.25, 351.19) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 5.69878
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.259664
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.349373
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.550295
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.76807
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.956991
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.049128
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.145377
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.245976
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.277649
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.266125
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.25586
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.239403
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.07549
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.921092
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.570436
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.120725
(369.73, 7.25, 351.19) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 7.612039
(369.73, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.39994
(369.73, 7.25, 351.19) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 3.61977
(369.73, 7.25, 351.19) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 3.647803
(369.73, 7.25, 351.19) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 3.719599
(369.73, 7.25, 351.19) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 3.811977
(369.73, 7.25, 351.19) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 3.90984
(369.73, 7.25, 351.19) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.013664
(369.73, 7.25, 351.19) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.123979
(369.73, 7.25, 351.19) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 5.590189
(369.73, 7.25, 351.19) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 5.663465
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.290912
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.487195
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.699759
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.8335
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.921521
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.01343
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.109446
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.112018
å(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.100825
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.090858
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 6.05211
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.897582
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.751841
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.376819
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.158248
(369.73, 7.25, 351.19) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 7.437262
(369.73, 7.25, 351.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.51868
(369.73, 7.25, 351.19) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 3.57714
(369.73, 7.25, 351.19) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 3.609015
(369.73, 7.25, 351.19) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 3.695086
(369.73, 7.25, 351.19) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 3.786118
(369.73, 7.25, 351.19) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 3.882526
(369.73, 7.25, 351.19) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 3.984767
(369.73, 7.25, 351.19) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.296709
(369.73, 7.25, 351.19) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 5.48641
(369.73, 7.25, 351.19) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 5.556611
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.321283
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.425947
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.633513
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.715875
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.800064
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.887935
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.96812
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.956032
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.945151
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.935464
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.877009
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.731012
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.593157
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.19944
(369.73, 7.25, 351.19) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.750592
(369.73, 7.25, 351.19) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 7.271605
(369.73, 7.25, 351.19) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 3.535988
(369.73, 7.25, 351.19) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 3.586305
(369.73, 7.25, 351.19) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 3.67117
(369.73, 7.25, 351.19) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 3.7609
(369.73, 7.25, 351.19) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 3.855897
(369.73, 7.25, 351.19) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 3.956608
(369.73, 7.25, 351.19) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 5.322507
(369.73, 7.25, 351.19) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 5.38716
(369.73, 7.25, 351.19) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 5.454479
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.362926
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.366487
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.526442
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.603741
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.684357
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.768467
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.820684
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.808918
é(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.798329
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.788904
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.712998
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.574778
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.444122
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.240177
(369.73, 7.25, 351.19) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.614954
(369.73, 7.25, 351.19) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 7.114419
(369.73, 7.25, 351.19) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 3.542018
(369.73, 7.25, 351.19) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 3.56414
(369.73, 7.25, 351.19) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 3.647837
(369.73, 7.25, 351.19) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 3.736306
(369.73, 7.25, 351.19) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 3.829937
(369.73, 7.25, 351.19) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 3.929168
(369.73, 7.25, 351.19) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 5.230102
(369.73, 7.25, 351.19) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 5.292172
(369.73, 7.25, 351.19) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 5.356791
(369.73, 7.25, 351.19) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 5.424078
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.390202
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.422627
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.49675
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.57403
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.654631
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.681439
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.669977
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.659662
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.650484
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.559097
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.427984
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.303924
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.282594
(369.73, 7.25, 351.19) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.485723
(369.73, 7.25, 351.19) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.965115
(369.73, 7.25, 351.19) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 3.587627
(369.73, 7.25, 351.19) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 3.570319
(369.73, 7.25, 351.19) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 3.625076
(369.73, 7.25, 351.19) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 3.712324
(369.73, 7.25, 351.19) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 3.804633
(369.73, 7.25, 351.19) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 3.959996
(369.73, 7.25, 351.19) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 5.228973
(369.73, 7.25, 351.19) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 5.2102
(369.73, 7.25, 351.19) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 5.26329
(369.73, 7.25, 351.19) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 5.34805
(369.73, 7.25, 351.19) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 5.537273
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.420145
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.406212
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.468745
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.546069
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.549758
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.538582
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.528525
í(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.519581
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.414439
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.334145
(369.73, 7.25, 351.19) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 5.329926
(369.73, 7.25, 351.19) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.103605
(369.73, 7.25, 351.19) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 6.362493
