¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¨(330.50, 7.32, 373.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.700633
(330.68, 7.36, 372.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.638039
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.363286
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.202306
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.172982
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.148345
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.125261
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.142887
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.20305
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.265662
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.360646
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.6021
(330.68, 7.36, 372.45) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 15.21886
(330.68, 7.36, 372.45) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 15.19054
(330.68, 7.36, 372.45) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.72887
(330.68, 7.36, 372.45) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.93786
(330.68, 7.36, 372.45) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 15.24013
(330.68, 7.36, 372.45) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.81443
(330.68, 7.36, 372.45) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.88507
(330.68, 7.36, 372.45) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.66599
(330.68, 7.36, 372.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.436736
(330.68, 7.36, 372.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.699147
(330.68, 7.36, 372.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.985251
(330.68, 7.36, 372.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.298386
(330.68, 7.36, 372.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.637057
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.469937
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.304721
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.250382
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.225482
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.202152
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.207951
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.269411
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.333371
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.410151
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.655039
(330.68, 7.36, 372.45) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.20417
(330.68, 7.36, 372.45) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 15.50182
(330.68, 7.36, 372.45) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.11831
(330.68, 7.36, 372.45) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 14.874
(330.68, 7.36, 372.45) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 17.17612
(330.68, 7.36, 372.45) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 23.06679
(330.68, 7.36, 372.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.025343
(330.68, 7.36, 372.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.700205
(330.68, 7.36, 372.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.986425
(330.68, 7.36, 372.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.299677
(330.68, 7.36, 372.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.636097
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.581758
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.412036
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.330913
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.30574
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.282154
Ñ(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.275407
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.338227
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.403596
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.471611
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.709655
(330.68, 7.36, 372.45) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.54364
(330.68, 7.36, 372.45) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 15.82927
(330.68, 7.36, 372.45) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.22818
(330.68, 7.36, 372.45) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 15.41023
(330.68, 7.36, 372.45) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 18.09909
(330.68, 7.36, 372.45) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 22.81962
(330.68, 7.36, 372.45) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 15.33986
(330.68, 7.36, 372.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.026009
(330.68, 7.36, 372.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.701243
(330.68, 7.36, 372.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.987576
(330.68, 7.36, 372.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.299202
(330.68, 7.36, 372.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.635139
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.699049
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.52454
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.414713
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.389256
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.365404
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.345341
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.409587
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.476435
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.545987
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.765994
(330.68, 7.36, 372.45) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 13.09315
(330.68, 7.36, 372.45) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.03424
(330.68, 7.36, 372.45) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.71294
(330.68, 7.36, 372.45) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 14.63657
(330.68, 7.36, 372.45) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 17.35825
(330.68, 7.36, 372.45) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 22.65352
(330.68, 7.36, 372.45) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.65014
(330.68, 7.36, 372.45) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 18.17353
(330.68, 7.36, 372.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.026663
(330.68, 7.36, 372.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.271285
(330.68, 7.36, 372.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.988681
(330.68, 7.36, 372.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.298297
(330.68, 7.36, 372.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.634159
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.822144
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.642543
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.501932
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.476178
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.452049
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.429519
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.483588
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.551989
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.623149
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.824104
(330.68, 7.36, 372.45) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 13.6968
°(330.68, 7.36, 372.45) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.0836
(330.68, 7.36, 372.45) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 16.58882
(330.68, 7.36, 372.45) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.69503
(330.68, 7.36, 372.45) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 14.45002
(330.68, 7.36, 372.45) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 17.29901
(330.68, 7.36, 372.45) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.65737
(330.68, 7.36, 372.45) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 16.71768
(330.68, 7.36, 372.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.027301
(330.68, 7.36, 372.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.271979
(330.68, 7.36, 372.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.989802
(330.68, 7.36, 372.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.29743
(330.68, 7.36, 372.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.63318
(330.68, 7.36, 372.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.002956
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.766373
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.592723
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.566661
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.542243
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.519444
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.560335
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.630361
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.703214
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.884032
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.164049
(330.68, 7.36, 372.45) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.29977
(330.68, 7.36, 372.45) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 16.92444
(330.68, 7.36, 372.45) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 17.19795
(330.68, 7.36, 372.45) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 21.22674
(330.68, 7.36, 372.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.027924
(330.68, 7.36, 372.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.272657
(330.68, 7.36, 372.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.539433
(330.68, 7.36, 372.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.296557
(330.68, 7.36, 372.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.63222
(330.68, 7.36, 372.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.00191
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.896394
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.71585
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.660869
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.636152
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.613072
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.639929
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.711664
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.786292
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.945832
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.230471
(330.68, 7.36, 372.45) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.52499
(330.68, 7.36, 372.45) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 17.29745
(330.68, 7.36, 372.45) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 17.56253
(330.68, 7.36, 372.45) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 18.27871
(330.68, 7.36, 372.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.028532
(330.68, 7.36, 372.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.273319
(330.68, 7.36, 372.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.540156
(330.68, 7.36, 372.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.2957
º(330.68, 7.36, 372.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.631277
(330.68, 7.36, 372.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.000849
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.033007
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.846727
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.758987
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.733957
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.710586
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.722495
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.796022
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.872514
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.009559
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.299007
(330.68, 7.36, 372.45) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.78348
(330.68, 7.36, 372.45) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 13.57464
(330.68, 7.36, 372.45) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 17.94604
(330.68, 7.36, 372.45) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 18.58624
(330.68, 7.36, 372.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.029127
(330.68, 7.36, 372.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.273966
(330.68, 7.36, 372.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.540861
(330.68, 7.36, 372.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.832864
(330.68, 7.36, 372.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.630351
(330.68, 7.36, 372.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.999791
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.176641
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.984234
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.8612
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.835845
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.812171
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.808146
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.883558
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.962008
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.075266
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.369719
(330.68, 7.36, 372.45) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 13.19372
(330.68, 7.36, 372.45) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 13.85266
(330.68, 7.36, 372.45) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 18.34987
(330.68, 7.36, 372.45) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 18.90672
(330.68, 7.36, 372.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.029704
(330.68, 7.36, 372.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.274595
(330.68, 7.36, 372.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.541549
(330.68, 7.36, 372.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.833618
(330.68, 7.36, 372.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.629396
(330.68, 7.36, 372.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.998758
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.327769
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.128813
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.967715
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.942021
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.918031
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.897019
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.974409
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.054917
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.143016
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.442674
(330.68, 7.36, 372.45) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 13.6333
(330.68, 7.36, 372.45) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 14.14362
(330.68, 7.36, 372.45) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 18.77554
(330.68, 7.36, 372.45) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 19.24088
(330.68, 7.36, 372.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.030268
(330.68, 7.36, 372.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.275208
(330.68, 7.36, 372.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.542218
(330.68, 7.36, 372.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.834352
(330.68, 7.36, 372.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.154927
(330.68, 7.36, 372.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.997706
(330.68, 7.36, 372.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.406292
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.280939
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.08627
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.052704
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.028384
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.005768
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.068715
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.15139
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.237399
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.517944
(330.68, 7.36, 372.45) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 14.10536
(330.68, 7.36, 372.45) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 14.46789
(330.68, 7.36, 372.45) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 15.50713
(330.68, 7.36, 372.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.02423
(330.68, 7.36, 372.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.030816
(330.68, 7.36, 372.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.275803
(330.68, 7.36, 372.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.542868
(330.68, 7.36, 372.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.835064
(330.68, 7.36, 372.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.15508
(330.68, 7.36, 372.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.996675
(330.68, 7.36, 372.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.40515
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.441144
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.239507
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.168132
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.143468
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.120532
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.166635
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.251587
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.339968
(330.68, 7.36, 372.45) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.595607
(330.68, 7.36, 372.45) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 14.61354
(330.68, 7.36, 372.45) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 15.00395
(330.68, 7.36, 372.45) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 15.87632
(330.68, 7.36, 372.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.93511
(330.68, 7.36, 372.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.50047
(330.68, 7.36, 372.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.031348
(330.68, 7.36, 372.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.276382
(330.68, 7.36, 372.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.5435
(330.68, 7.36, 372.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.835757
(330.68, 7.36, 372.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.155234
“(330.68, 7.36, 372.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.502676
(330.68, 7.36, 372.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.404027
