¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ò(385.88, 13.78, 256.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.823408
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.675437
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6567
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61813
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 16.9766
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 16.94145
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 16.90973
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 16.88142
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 16.85648
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 16.8349
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 16.81664
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 17.4051
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 17.39303
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 17.56568
à(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.252816
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.484107
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.734532
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.006526
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.34748
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.737916
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.125465
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.530213
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.082717
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.717093
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62845
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.531
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.2483
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 16.96305
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 16.9313
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 16.90296
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 16.878
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 16.8564
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 17.31246
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 17.29708
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 17.2851
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 17.37832
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 17.49568
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 17.61809
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 17.74571
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 17.8787
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.252957
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.484253
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.734663
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.006647
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.35595
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.747352
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.140517
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.559578
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.119091
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.758888
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55532
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44466
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.3492
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.18441
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 16.95622
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 16.92785
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 16.90286
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 17.48749
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 17.33798
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 17.32259
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 17.3106
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 17.30199
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 17.29677
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 17.29492
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 17.29644
æ(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 17.30133
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 18.23349
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.253099
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.484431
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.734866
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.011072
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.364338
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.756699
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.155794
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.591574
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.155554
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.789392
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4828
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35924
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.45037
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.28662
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 17.59449
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 17.56506
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 17.53914
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 17.51671
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 17.36696
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 17.35155
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 17.33955
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 17.33095
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 17.32572
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 17.32388
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 17.32541
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 17.33033
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.253368
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.484721
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.735213
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.018516
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.372619
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.765893
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.171183
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.623582
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.192012
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.75558
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41091
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27465
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.55174
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.39114
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 17.62733
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 17.59786
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 17.5719
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 17.54944
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 17.39942
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 17.384
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 17.37199
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 17.36338
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 17.35816
ä(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 17.35633
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 17.35787
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 17.36281
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.253719
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.485108
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.735606
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.025899
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.380787
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.775012
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.186777
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.65563
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.206307
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.722165
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33972
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19098
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.65326
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.515
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 17.66372
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 17.6342
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 17.60821
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 17.58572
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 17.4354
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 17.41996
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 17.40794
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 17.39933
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 17.39411
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 17.39228
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 17.39385
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 17.39881
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.25415
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.485545
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.736098
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.033175
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.388852
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.783992
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.202518
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.687704
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.176758
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.689084
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26919
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10813
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.74854
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.63921
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 17.01361
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 16.98519
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 16.96017
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 18.00615
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 17.65861
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 17.62944
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 17.6038
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 17.58165
Ø(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 17.56298
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 17.54776
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 17.53489
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 17.52466
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.254624
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.486082
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.736676
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.040375
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.396789
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.792855
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.21843
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.691217
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.147543
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.656447
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19971
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02624
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.83408
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.76372
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 17.05553
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 17.02706
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 17.00199
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 18.16218
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.255219
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.486723
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.737367
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.047412
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.404631
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.801608
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.236103
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.665253
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.118668
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.624132
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16269
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94523
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.91303
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 17.60299
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 17.10099
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 17.07246
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 17.04734
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 17.98331
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 19.04058
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.255885
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.487416
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.738121
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.054383
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.412369
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.810214
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.233091
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.639568
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.090127
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.592256
ä(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12622
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86507
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 17.31469
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 17.27897
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 17.15003
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 17.12144
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 17.09627
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 17.17079
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 18.24146
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.256608
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.488238
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.739002
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.06125
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.419996
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.818719
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.21752
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.614166
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.061916
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.560676
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09028
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78586
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 17.36783
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 17.33201
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 17.2027
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 17.17404
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 17.14882
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 17.22359
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 17.65726
(385.49, 13.75, 256.87) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 19.1515
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.257442
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.489088
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.74299
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.06802
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.427463
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.816787
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.202935
(385.49, 13.75, 256.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.589057
